id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,target_weight,cluster_id,cluster_weight
1559702855304548353,2022-08-16 21:45:13-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'edwardmadureira', 'id': '2645448373'}]}",88942806.0,"@edwardmadureira Torcendo demais Professor, o Congresso precisa de ter você.",2645448373.0,Filho do Prouni 🚩🇧🇷🇵🇸🚩,AdrianoFerreto,https://www.twitter.com/AdrianoFerreto/status/1559702855304548353,1,1,2645448373,2022-08-16 19:02:41,2022-08-16 22:02:41,12,0,3,2.582777778,1.0,0.0037315816,2022-08-16 21:30:00,0,,0.05,,
1560966232932843521,2022-08-20 09:25:25-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'pauloteixeira13', 'id': '25562342'}]}",1.5190292706134835e+18,@pauloteixeira13 LADRÃO criminoso desgraçado de merda,25562342.0,Raoni Meira Gabriel,raoni_dev,https://www.twitter.com/raoni_dev/status/1560966232932843521,1,1,25562342,2022-08-20 06:57:55,2022-08-20 09:57:55,33,0,3,2.7575,1.0,0.96859634,2022-08-20 09:30:00,0,,0.0008510638298,,
1559845872137011200,2022-08-17 07:13:31-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'EderMauroPA', 'id': '2632802395'}, {'start': 13, 'end': 26, 'username': 'liberal22_rs', 'id': '1467371967984590850'}, {'start': 27, 'end': 42, 'username': 'rogeriobarrapa', 'id': '185053556'}, {'start': 43, 'end': 57, 'username': 'jairbolsonaro', 'id': '128372940'}]}",7.1259e+17,"@EderMauroPA @liberal22_rs @rogeriobarrapa @jairbolsonaro Corajoso, combatente e perfeitamente alinhado a Bolsonaro. Esse é o meu candidato, que já está reeleito 👏👏",2632802395.0,Romero🔭,ricardoromeroff,https://www.twitter.com/ricardoromeroff/status/1559845872137011200,4,1,2632802395,2022-08-17 07:02:01,2022-08-17 10:02:01,10,0,3,2.496944444,1.0,0.021787496,2022-08-17 09:30:00,0,,0.05,,
1560845689986375681,2022-08-20 01:26:26-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",1.4860506068381327e+18,@AndreJanonesAdv Já tá chupando aquele kbç d piroca né?Safado,1198004545.0,Brilhante U,OrestesPigatto,https://www.twitter.com/OrestesPigatto/status/1560845689986375681,1,1,1198004545,2022-08-20 00:48:32,2022-08-20 03:48:32,849,7,3,2.479722222,1.209812927,0.9592183,2022-08-20 03:30:00,0,,0.0001334222815,,
1560419247687405569,2022-08-18 21:11:54-03:00,"{'mentions': [{'start': 0, 'end': 6, 'username': 'uczai', 'id': '83722886'}]}",61267371.0,@uczai Um dia de paz,83722886.0,nikets,carolinameira,https://www.twitter.com/carolinameira/status/1560419247687405569,1,1,83722886,2022-08-18 19:15:56,2022-08-18 22:15:56,824,0,3,2.987222222,1.004277478,0.006007379,2022-08-18 21:30:00,0,,0.0008695652174,,
1560212815150972928,2022-08-18 07:31:37-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'RequiaoFilho', 'id': '333720455'}]}",43237815.0,@RequiaoFilho Já com a piscadinha final todo mundo decorou,333720455.0,vinicius campos,vini80,https://www.twitter.com/vini80/status/1560212815150972928,1,1,333720455,2022-08-18 07:09:18,2022-08-18 10:09:18,10,0,3,2.600555556,1.0,0.008668045,2022-08-18 09:30:00,0,,0.04347826087,,
1560009987329515526,2022-08-17 18:05:39-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'verdouglasgomes', 'id': '745611833248186368'}]}",1.5186740677920522e+18,@verdouglasgomes 8 anos de prisão para Deputado por falar amparado na Constituicão!,7.456118332481862e+17,juce juce2016,JJuce2016,https://www.twitter.com/JJuce2016/status/1560009987329515526,1,1,745611833248186368,2022-08-17 15:46:47,2022-08-17 18:46:47,5,0,3,0.5894444444,1.0,0.014977185,2022-08-17 18:30:00,0,,0.02380952381,,
1561884828596854784,2022-08-22 22:15:36-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'djalmaneryneto', 'id': '732299122242359296'}]}",2779745453.0,"@djalmaneryneto Kkkkkkk só os gordinho com papo de que vai arrebentar alguem… vai fazer um regime primeiro, saco de toucinho",7.32e+17,🖤,fcbPaiva,https://www.twitter.com/fcbPaiva/status/1561884828596854784,1,1,732299122242359296,2022-08-22 22:11:42,2022-08-23 01:11:42,315,0,3,2.942777778,1.0,0.8296881,2022-08-23 00:30:00,1,,0.003267973856,,
1560709809372012547,2022-08-19 16:26:29-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'carlosjordy', 'id': '82271629'}]}",1.5236757979151565e+18,"@carlosjordy O pequinês baba ovo do Bolsoanaro é brabo com um monte de homem do lado
https://t.co/BGlkvuETIT",82271629.0,Delirante,delirante1987,https://www.twitter.com/delirante1987/status/1560709809372012547,1,1,82271629,2022-08-19 15:57:10,2022-08-19 18:57:10,94,3,3,2.881111111,1.0,0.81208944,2022-08-19 18:30:00,0,,0.00136239782,,
1559610367898447872,2022-08-16 15:37:42-03:00,"{'mentions': [{'start': 0, 'end': 10, 'username': 'morellidf', 'id': '1261482417409458178'}]}",1.0187216595855482e+18,@morellidf Boa sorte 💚,1.261482417409458e+18,Siga a REDE 💚,SIGAaREDE,https://www.twitter.com/SIGAaREDE/status/1559610367898447872,1,1,1261482417409458178,2022-08-16 15:30:49,2022-08-16 18:30:49,2,0,3,2.656111111,1.0,0.026523473,2022-08-16 18:30:00,0,,0.05,,
1561007413192450049,2022-08-20 12:09:04-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'thaynaradf', 'id': '841098749367705600'}, {'start': 12, 'end': 26, 'username': 'coletivacaodf', 'id': '1286793148656750593'}, {'start': 27, 'end': 39, 'username': 'maxmacieldf', 'id': '98786988'}, {'start': 40, 'end': 54, 'username': 'dersonmaiiadf', 'id': '988422885583785984'}, {'start': 55, 'end': 66, 'username': 'ruh_franca', 'id': '983307442816716800'}]}",1.2776492090559406e+18,@thaynaradf @coletivacaodf @maxmacieldf @dersonmaiiadf @ruh_franca Uma pra cada e eu estaria muito feliz hahaha,8.410987493677056e+17,Prof Gui Sousa,profguisousa,https://www.twitter.com/profguisousa/status/1561007413192450049,5,1,841098749367705600,2022-08-20 10:23:37,2022-08-20 13:23:37,3,0,3,1.190277778,1.0,0.006843555,2022-08-20 12:30:00,0,,0.05,,
1561877699949465607,2022-08-22 21:47:16-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'coroneltelhada', 'id': '986566884'}, {'start': 16, 'end': 30, 'username': 'jairbolsonaro', 'id': '128372940'}]}",1.2678886740558643e+18,"@coroneltelhada @jairbolsonaro Aquilo não foi uma entrevista. 
Por isso estão perdendo para os Pod Cast. Foi duro de assistir, de embrulhar o estômago! 
#GloboLixo",986566884.0,Elisabeth Pereira,Elisabe78881541,https://www.twitter.com/Elisabe78881541/status/1561877699949465607,2,1,986566884,2022-08-22 19:17:01,2022-08-22 22:17:01,15,0,3,2.811944444,1.0,0.0074389344,2022-08-22 21:30:00,1,,0.05,,
1561879754520805376,2022-08-22 21:55:26-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'cabogilberto', 'id': '95526088'}, {'start': 14, 'end': 27, 'username': 'jonearaujo10', 'id': '2347734509'}]}",1.2679446611523912e+18,@cabogilberto @jonearaujo10 🙌👍🏻,95526088.0,raimunda de meneses motta,meneses_motta,https://www.twitter.com/meneses_motta/status/1561879754520805376,2,1,95526088,2022-08-22 21:34:32,2022-08-23 00:34:32,206,0,3,2.848055556,1.0,0.023073371,2022-08-23 00:30:00,0,,0.003831417625,,
1560064948751007745,2022-08-17 21:44:03-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'GMonteiroRJ', 'id': '1073226183461011456'}]}",1.545056683231105e+18,"@GMonteiroRJ O cara bem mais velho comer a novinha de 15 tá de boa,queria ver se fosse a filha de vocês aí defendendo esse FDP procurem o vídeo bando de safado pra ver como ele tratar uma adolescente!!",1.07e+18,v@ndO,JustovandO,https://www.twitter.com/JustovandO/status/1560064948751007745,1,1,1073226183461011456,2022-08-17 19:06:42,2022-08-17 22:06:42,415,0,3,2.975,1.0,0.9598177,2022-08-17 21:30:00,0,,0.0009496676163,,
1561112719654354944,2022-08-20 19:07:31-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'joaobettega_', 'id': '1177185451536465920'}, {'start': 14, 'end': 29, 'username': 'RenanSantosMBL', 'id': '1042601099566436352'}]}",1.5327829596353536e+18,@joaobettega_ @RenanSantosMBL Poggers,1.177185451536466e+18,William Renan 3️⃣0️⃣1️⃣2️⃣3️⃣,William91619192,https://www.twitter.com/William91619192/status/1561112719654354944,2,1,1177185451536465920,2022-08-20 18:55:19,2022-08-20 21:55:19,3,0,3,0.3802777778,1.0,0.008932698,2022-08-20 21:30:00,0,,0.03571428571,,
1561904314536312832,2022-08-22 23:33:02-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'djalmaneryneto', 'id': '732299122242359296'}]}",410267775.0,@djalmaneryneto Você quase tomou foi uma porrada !!! Seu otário.,7.32e+17,God Rulz,God777Rulz,https://www.twitter.com/God777Rulz/status/1561904314536312832,1,1,732299122242359296,2022-08-22 22:11:42,2022-08-23 01:11:42,315,0,3,2.942777778,1.0,0.8178146,2022-08-23 00:30:00,0,,0.003267973856,,
1561922048288489472,2022-08-23 00:43:30-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'PazuelloGeneral', 'id': '1519440468949573632'}, {'start': 17, 'end': 21, 'username': 'Fab', 'id': '188844665'}]}",323946846.0,@PazuelloGeneral @Fab Sujeitinha arrogante,1.5194404689495736e+18,Didinali,FerreiraCardin,https://www.twitter.com/FerreiraCardin/status/1561922048288489472,2,1,1519440468949573632,2022-08-22 22:00:27,2022-08-23 01:00:27,36,0,3,2.941111111,1.0,0.85859275,2022-08-23 00:30:00,1,,0.01282051282,,
1561901495481769984,2022-08-22 23:21:49-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'RaquelStasiaki', 'id': '1000004748177805312'}]}",7.892530556613427e+17,@RaquelStasiaki Corte rápido é tramontina 😂😂😂😂😂😂😂,1e+18,junior,JSilv4_,https://www.twitter.com/JSilv4_/status/1561901495481769984,1,1,1000004748177805312,2022-08-22 21:32:35,2022-08-23 00:32:35,198,0,3,2.7875,1.0,0.07461914,2022-08-23 00:30:00,0,,0.003300330033,,
1559960290468532231,2022-08-17 14:48:10-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'RodrigoGuedesam', 'id': '52954632'}]}",1.4338924094574019e+18,@RodrigoGuedesam Eu queria pedir do amigo que de alguma forma ajudasse sim nossa Zona Franca se manter de pé e gerando empregos aqui mais sem prejudicar o resto do país...,52954632.0,Karoline Severo,KahWolf77,https://www.twitter.com/KahWolf77/status/1559960290468532231,1,1,52954632,2022-08-17 12:43:54,2022-08-17 15:43:54,16,0,3,1.423333333,1.0,0.0038837588,2022-08-17 15:30:00,0,,0.05,,
1561802192943812611,2022-08-22 16:47:14-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'EliasVazGyn', 'id': '87445599'}]}",1.4549855090932204e+18,@EliasVazGyn Estamos juntos,87445599.0,paloma Marcelino,palomaMarceli19,https://www.twitter.com/palomaMarceli19/status/1561802192943812611,1,1,87445599,2022-08-22 16:07:01,2022-08-22 19:07:01,8,0,3,2.327777778,1.0,0.00494261,2022-08-22 18:30:00,0,,0.05,,
1561884611659141121,2022-08-22 22:14:44-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'giovanicherini', 'id': '81617497'}]}",1.18635553854584e+18,@giovanicherini *22*🇧🇷🇧🇷🇧🇷🇧🇷👍👍👍👍,81617497.0,ELCIO DOS SANTOS CARVALHO,ELCIODOSSANTO14,https://www.twitter.com/ELCIODOSSANTO14/status/1561884611659141121,1,1,81617497,2022-08-22 21:53:42,2022-08-23 00:53:42,55,0,3,2.601666667,1.0,0.021280974,2022-08-23 00:30:00,0,,0.006944444444,,
1560502466726313985,2022-08-19 02:42:35-03:00,"{'mentions': [{'start': 0, 'end': 5, 'username': 'jose', 'id': '1814'}]}",3193431432.0,@jose Cárdenas  @ juaquin Lopez Doriga https://t.co/AeuRgcYE0B,1814.0,Mart Lp,eugenio02081977,https://www.twitter.com/eugenio02081977/status/1560502466726313985,1,1,1814,2022-08-19 01:10:49,2022-08-19 04:10:49,1,0,3,0.0,1.0,0.011078793,2022-08-19 03:30:00,0,,0.05,,
1560426455741390849,2022-08-18 21:40:33-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'cabojunioamaral', 'id': '917727546615193601'}, {'start': 17, 'end': 33, 'username': 'EneidaCarvalho5', 'id': '1350226984492806144'}]}",1.5189275189208556e+18,@cabojunioamaral @EneidaCarvalho5 Vagabundo manda prender essas praga,9.177275466151936e+17,marceloAntonio,ZildaAntonio2,https://www.twitter.com/ZildaAntonio2/status/1560426455741390849,2,1,917727546615193601,2022-08-18 18:43:06,2022-08-18 21:43:06,213,0,3,2.947777778,1.0,0.78895015,2022-08-18 21:30:00,1,,0.002169197397,,
1559627951007625217,2022-08-16 16:47:34-03:00,"{'mentions': [{'start': 143, 'end': 158, 'username': 'DanielaReinehr', 'id': '2912705313'}]}",1.5239078842196582e+18,"Nossa PRIMEIRA postagem de campanha eleitoral!
Para ela, que será para sempre a PRIMEIRA FEDERAL seguidora do nosso movimento!
Muito obrigado, @DanielaReinehr!
Santa Catarina e o “Bolsonaros pelo Mundo” está contigo!
Em 2/10, vote 2210!!!
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
#BolsonarosORG
#DanielaReinehr https://t.co/t7szbezyX7",,Bolsonaros pelo MUNDO !!! 🇧🇷🌎🇧🇷🌍🇧🇷🌏🇧🇷,BolsonarosORG,https://www.twitter.com/BolsonarosORG/status/1559627951007625217,1,0,2912705313,2022-08-16 15:56:36,2022-08-16 18:56:36,8,0,3,1.084722222,1.0,0.0030007772,2022-08-16 18:30:00,0,,0.05,,
1561342839929376777,2022-08-21 10:21:56-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'valbolsonaro', 'id': '943448461680275457'}]}",159258629.0,"@valbolsonaro Graças a Deus veio um homem de fora pra SALVAR SÃO PAULO desses paulistas incompetentes.  Seja BEM VINDO Salvador.  Ainda bem que Bolsonaro,  o Messias,  te enviou.  Um governador Paulista q torce pro Flamengo.  É disso que SÃO PAULO precisa.",9.434484616802753e+17,Fernando de Oliveira,fernando_pt_13,https://www.twitter.com/fernando_pt_13/status/1561342839929376777,1,1,943448461680275457,2022-08-21 09:49:55,2022-08-21 12:49:55,4,0,3,1.919444444,1.0,0.07109413,2022-08-21 12:30:00,0,,0.03333333333,,
1561899221183242240,2022-08-22 23:12:47-03:00,"{'mentions': [{'start': 60, 'end': 72, 'username': 'yurimourarj', 'id': '58340662'}]}",144001797.0,"Petrópolis é Vasco, Lula Presidente 13, Derê Federal 5007 e @yurimourarj Estadual 50700! 📌 Seu Paschoal https://t.co/MlUM2nJSpU",,Derê Gomes 5007,deregomesrio,https://www.twitter.com/deregomesrio/status/1561899221183242240,1,0,58340662,2022-08-22 22:14:05,2022-08-23 01:14:05,14,0,3,1.285,1.0,0.09285969,2022-08-23 00:30:00,0,,0.05,,
1561904322824249359,2022-08-22 23:33:03-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'antonionetopdt', 'id': '64391577'}, {'start': 16, 'end': 32, 'username': 'CamaradaHidalgo', 'id': '621188051'}]}",7.678205561672417e+17,@antonionetopdt @CamaradaHidalgo E eu recomendo. Assino embaixo.,64391577.0,CHRISTIAN V. KUHN🌹,CHRISTIANVKUHN,https://www.twitter.com/CHRISTIANVKUHN/status/1561904322824249359,2,1,64391577,2022-08-22 22:10:02,2022-08-23 01:10:02,18,0,3,2.8675,1.0,0.005128697,2022-08-23 00:30:00,0,,0.01219512195,,
1560292906140934146,2022-08-18 12:49:52-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",172013445.0,"@AndreJanonesAdv Sai daí escroto vendido!!
O famoso interesseiro!!!",1198004545.0,Glauco de Almeida,GlaucoBrasil1,https://www.twitter.com/GlaucoBrasil1/status/1560292906140934146,1,1,1198004545,2022-08-18 10:06:58,2022-08-18 13:06:58,827,0,3,0.445,6.741573034,0.86167204,2022-08-18 12:30:00,0,,0.0001334222815,,
1560581728816795653,2022-08-19 07:57:33-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'pedropaulo', 'id': '43189774'}, {'start': 12, 'end': 24, 'username': 'eduardopaes', 'id': '48298703'}]}",1.3825315936973865e+18,@pedropaulo @eduardopaes Nunca,43189774.0,Alphonse ᶜʳᶠ,AlphonseCRF,https://www.twitter.com/AlphonseCRF/status/1560581728816795653,2,1,43189774,2022-08-19 07:04:33,2022-08-19 10:04:33,10,0,3,2.006944444,1.0,0.006454111,2022-08-19 09:30:00,0,,0.02173913043,,
1559923404882468864,2022-08-17 12:21:36-03:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'andreawerner_', 'id': '475996406'}, {'start': 15, 'end': 23, 'username': 'tiofaso', 'id': '89035157'}]}",1.116678113805656e+18,@andreawerner_ @tiofaso Ahahahahahah!! Juro que estava tentando aqui!! Ficou ótimo!!,475996406.0,Mônica Dropa Malucelli,DropaMalucelli,https://www.twitter.com/DropaMalucelli/status/1559923404882468864,2,1,475996406,2022-08-17 09:45:45,2022-08-17 12:45:45,52,0,3,2.504444444,1.0,0.0013380329,2022-08-17 12:30:00,0,,0.003436426117,,
1561907809242988544,2022-08-22 23:46:55-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'ZeRicardoAM', 'id': '119079224'}]}",4010540488.0,@ZeRicardoAM Vai chupar um canavial de rola ....mentiroso .,119079224.0,200% FECHADÃO COM MURICA E CENI .,mazaowsouza,https://www.twitter.com/mazaowsouza/status/1561907809242988544,1,1,119079224,2022-08-22 21:52:46,2022-08-23 00:52:46,15,0,3,1.825833333,1.0,0.8925593,2022-08-23 00:30:00,0,,0.03571428571,,
1561904908214980614,2022-08-22 23:35:23-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'ZeRicardoAM', 'id': '119079224'}]}",4010540488.0,@ZeRicardoAM Chupa invejoso.   ..no governo do deu bandido de estimação ...pq não saiu do papel ??,119079224.0,200% FECHADÃO COM MURICA E CENI .,mazaowsouza,https://www.twitter.com/mazaowsouza/status/1561904908214980614,1,1,119079224,2022-08-22 21:52:46,2022-08-23 00:52:46,15,0,3,1.825833333,1.0,0.054400723,2022-08-23 00:30:00,0,,0.03571428571,,
1560328916254048260,2022-08-18 15:12:57-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}]}",74724312.0,"@joicehasselmann @jairbolsonaro Vai tomar no se ucu.. Joice traidora
Picareta",116519514.0,OBERTI,Obertimartins,https://www.twitter.com/Obertimartins/status/1560328916254048260,2,1,116519514,2022-08-18 12:51:08,2022-08-18 15:51:08,742,0,3,2.994444444,1.0,0.8878497,2022-08-18 15:30:00,0,,0.0001655903295,,
1559749856360648705,2022-08-17 00:51:59-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'rsallesmma', 'id': '971822131024748545'}]}",1.323402952275538e+18,"@rsallesmma Bora lá Ricardo ,tamo junto .",9.718221310247485e+17,ricardo faganello,ricardofaganel2,https://www.twitter.com/ricardofaganel2/status/1559749856360648705,1,1,971822131024748545,2022-08-17 00:35:15,2022-08-17 03:35:15,27,0,3,2.544444444,1.0,0.14138435,2022-08-17 03:30:00,0,,0.000594530321,,
1561891317415813121,2022-08-22 22:41:23-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'DeputadoPoubel', 'id': '1135964153309478912'}]}",1.277422897397629e+18,@DeputadoPoubel #GloboLixo https://t.co/F05qERTwGf,1.1359641533094788e+18,Soares /vírus é chinês /Novo já ta velho,Soares82103749,https://www.twitter.com/Soares82103749/status/1561891317415813121,1,1,1135964153309478912,2022-08-22 21:51:28,2022-08-23 00:51:28,5,0,3,0.375,1.0,0.00064207293,2022-08-23 00:30:00,1,,0.05,,
1561868459365093378,2022-08-22 21:10:33-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'rsallesmma', 'id': '971822131024748545'}]}",1.3534858089431818e+18,@rsallesmma É picareta.,9.72e+17,Junior,Jungo63447615,https://www.twitter.com/Jungo63447615/status/1561868459365093378,1,1,971822131024748545,2022-08-22 18:32:23,2022-08-22 21:32:23,844,0,3,0.6783333333,4.422604423,0.84014165,2022-08-22 21:30:00,1,,0.000594530321,,
1561038026230452225,2022-08-20 14:10:42-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'carlosjordy', 'id': '82271629'}]}",1656199596.0,@carlosjordy Não vai colar seu babão,82271629.0,Janice ⬅️💚🇧🇷💛,Janicermf,https://www.twitter.com/Janicermf/status/1561038026230452225,1,1,82271629,2022-08-20 13:08:22,2022-08-20 16:08:22,151,3,3,2.981111111,1.0,0.87829274,2022-08-20 15:30:00,0,,0.00136239782,,
1560562903740080129,2022-08-19 06:42:44-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'FernandaLoubac2', 'id': '1125416190199967744'}, {'start': 17, 'end': 33, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 34, 'end': 46, 'username': 'LulaOficial', 'id': '2670726740'}]}",4543394539.0,"@FernandaLoubac2 @AndreJanonesAdv @LulaOficial Sei não, mas acho que essa resposta do Danones vai arder no bolso dele.",1.1254161901999676e+18,Bruno Barbieri,brunobarbierib1,https://www.twitter.com/brunobarbierib1/status/1560562903740080129,3,1,1125416190199967744,2022-08-19 03:56:15,2022-08-19 06:56:15,5,0,3,1.517222222,1.0,0.023965213,2022-08-19 06:30:00,1,,0.01,,
1561923890099666945,2022-08-23 00:50:49-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'djalmaneryneto', 'id': '732299122242359296'}]}",36073275.0,"@djalmaneryneto cheio de capanga esse verme

gente ruim demais",7.32e+17,Re-⚠gente 🏴‍☠️🇧🇷🏳,Greensavior,https://www.twitter.com/Greensavior/status/1561923890099666945,1,1,732299122242359296,2022-08-22 22:11:42,2022-08-23 01:11:42,315,0,3,2.942777778,1.0,0.92884135,2022-08-23 00:30:00,1,,0.003267973856,,
1560407718233620480,2022-08-18 20:26:05-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'BiologoHenrique', 'id': '55544977'}]}",51885341.0,@BiologoHenrique E que não se eleja nunca mais,55544977.0,@wesleiradavelli,wesleiradavelli,https://www.twitter.com/wesleiradavelli/status/1560407718233620480,1,1,55544977,2022-08-18 18:44:46,2022-08-18 21:44:46,9,0,3,1.451388889,1.0,0.036538523,2022-08-18 21:30:00,1,,0.03703703704,,
1561871814397231104,2022-08-22 21:23:53-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'rsallesmma', 'id': '971822131024748545'}]}",9.261726963035585e+17,@rsallesmma Ela é uma canalha.,9.72e+17,Luiz S Delgado,LuizSDelgado,https://www.twitter.com/LuizSDelgado/status/1561871814397231104,1,1,971822131024748545,2022-08-22 18:32:23,2022-08-22 21:32:23,844,0,3,0.6783333333,4.422604423,0.81208444,2022-08-22 21:30:00,1,,0.000594530321,,
1560709371717361666,2022-08-19 16:24:45-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'lucianagenro', 'id': '44449830'}]}",1.332713539337904e+18,"@lucianagenro Nossa, mas quanto mimimi, sério mesmo que tu escreveu isso?🥱😒",44449830.0,Toadzinho🍄🌐,chibi_toad,https://www.twitter.com/chibi_toad/status/1560709371717361666,1,1,44449830,2022-08-19 16:20:14,2022-08-19 19:20:14,64,0,3,2.921111111,1.0,0.11422016,2022-08-19 18:30:00,0,,0.01265822785,,
1559725495109013505,2022-08-16 23:15:10-03:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'marcia_lucena', 'id': '121459110'}, {'start': 15, 'end': 31, 'username': 'ParahybaThreads', 'id': '1279446882738151426'}]}",1602356785.0,@marcia_lucena @ParahybaThreads Tu merece demais mulher! E a gente tb ta precisando de tu,121459110.0,AHC,Assurbanipal668,https://www.twitter.com/Assurbanipal668/status/1559725495109013505,2,1,121459110,2022-08-16 21:41:13,2022-08-17 00:41:13,36,0,3,2.794166667,1.0,0.051742144,2022-08-17 00:30:00,0,,0.05,,
1561876196564115458,2022-08-22 21:41:18-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'celamericosp', 'id': '67978929'}, {'start': 14, 'end': 23, 'username': 'OuAdolfo', 'id': '1271907581863354368'}, {'start': 24, 'end': 38, 'username': 'jairbolsonaro', 'id': '128372940'}]}",1.5132521239784817e+18,@celamericosp @OuAdolfo @jairbolsonaro #BolsonaroReeleitoEm2022,67978929.0,Fabio L. S. Silva,FabioLucianoSp1,https://www.twitter.com/FabioLucianoSp1/status/1561876196564115458,3,1,67978929,2022-08-22 18:50:16,2022-08-22 21:50:16,97,0,3,2.786666667,1.0,0.010217843,2022-08-22 21:30:00,0,,0.005747126437,,
1561147934258896897,2022-08-20 21:27:26-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'leodebritoac', 'id': '54761754'}]}",2233269505.0,@leodebritoac Montagem de pior qualidade!,54761754.0,Leão,maurelando,https://www.twitter.com/maurelando/status/1561147934258896897,1,1,54761754,2022-08-20 18:48:36,2022-08-20 21:48:36,3,0,3,1.875555556,1.0,0.024596237,2022-08-20 21:30:00,0,,0.05,,
1560482078726184960,2022-08-19 01:21:34-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'GMonteiroRJ', 'id': '1073226183461011456'}]}",1.5552664102129907e+18,@GMonteiroRJ Kkkkk ainda quer levar irmã pqp,1.07e+18,Paulo Cabrito,PauloCabrito7,https://www.twitter.com/PauloCabrito7/status/1560482078726184960,1,1,1073226183461011456,2022-08-19 01:08:21,2022-08-19 04:08:21,320,0,3,2.979166667,1.0,0.48786408,2022-08-19 03:30:00,0,,0.0009496676163,,
1560401391436398599,2022-08-18 20:00:57-03:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'lucasapaulino', 'id': '64514398'}, {'start': 15, 'end': 25, 'username': 'RomeuZema', 'id': '1020798087449776128'}]}",1.3531154286048256e+18,@lucasapaulino @RomeuZema Voto nele de novo e 2026 voto nele pra presidente,64514398.0,Sólon,Slon34224079,https://www.twitter.com/Slon34224079/status/1560401391436398599,2,1,64514398,2022-08-18 19:11:50,2022-08-18 22:11:50,57,0,3,2.511388889,1.0,0.009209627,2022-08-18 21:30:00,1,,0.01449275362,,
1559722013769584640,2022-08-16 23:01:20-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}, {'start': 13, 'end': 28, 'username': 'BaixaEssaPorra', 'id': '1256379239852580867'}]}",171242963.0,@samiabomfim @BaixaEssaPorra,27703690.0,Ronny Pablo Oliveira,ronnypablo,https://www.twitter.com/ronnypablo/status/1559722013769584640,2,1,27703690,2022-08-16 21:30:10,2022-08-17 00:30:10,596,0,3,2.980555556,1.0,0.016429055,2022-08-17 00:30:00,1,,0.0002329916123,,
