id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,target_weight,cluster_id,cluster_weight,filename
gAAAAABj7UmLIviPA2NqqOXRhU4iGKRgveKL8ntjsAPR_LWq_RQQ8XFpchzF3MCa7DmBgFkU_3pcQriF_GVA172BVDZSxBBYzUzKHUk53XnqYChASdeKXII=,2022-08-28 11:53:04-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmLtTbDSGgIdhJPdGlI98NcrTGN79UfKC3w8uNIx1LLhEhf5jFyUG0FFHYToijwfb4tB3JddflCwQgoXiEaDtKfXBbPhwa56csecF9neyeR_q4=,@Zambelli2210 Um Domingo abençoado e feliz minha querida Deputada,9.75e+17,gAAAAABj7UmLeXP2Uh2eMsojjn7Li3tvrkXbSKLP69cUvbuKhki9TspBr5bnBuPLCZHvk8Jja5aAh5ITeNebC2SzDjVQp0tOrw==,gAAAAABj7UmLdwyeWeIzEyVTVRPVLrRJXQJtDwaMAvBS4a19RSKV7vJga6WUIxGZcg-8L1tkNO0dhGmUCW9qKnG_9cluCNwj2A==,gAAAAABj7UmLFCmVUTT8qjt1bsKbL95Od_402PsUWDJbBZelksGWwC93yIOTbc5AuUUQ6nmou9oGi-ANIgoOoaj0aFutfyoW4hb8NYdjnh3sKVLiXy1l8oq1MGkq3gh631lP2EBt3fhIPTAFa3kTMUG_GuZtDXUJxQ==,1,1,975127727501185025,2022-08-28 09:59:12,2022-08-28 12:59:12,448,6,3,2.977222222,1.0,0.01950741,2022-08-28 12:30:00,0,,6.87e-05,8.0,0.0001114827202,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLNm7wE0dUspfidKGl4Zc1toAXj6PU3MCY-eV4mn1JvHbIFTr3_AqwUln0ka2R3lx0w8ny6Y8Haxr170qqx1ODmMEqD1aJxXhyZ96jijeIJek=,2022-08-24 14:38:25-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",gAAAAABj7UmLeU5T-6zTno25rVsEg1jEC2b2arFy6nhYQ7fqs-b5tFS8j50QEJFRYj3A5rrSiHNk5jPkXFkivKlHDuVN6t4kAQ==,@BolsonaroSP #ForaBolsonaro,74756085.0,gAAAAABj7UmLG1gwp0BI-iG18hAEUj3ZZcpn0-sjMLoRmqlg-73ak4irWQzAw_nC5kcnUMRNMdocHFzRDAoW-FlOJ7L1016yvA==,gAAAAABj7UmLMjOY5yD3Zy0UeJPo8kJTUiGGBxdXJyg7n0rwFYhJyHUwtOhtymhw1xeLOjpl7RQNOEmnD1LxJn-u1rQwTLzsHg==,gAAAAABj7UmLWe7hk9yBdfj25DcZJbBA0xr1jfxOmYC-wVZ-fSqA7RajrxkjwGfElPnUz_Mb_rG6TWHrRIZjwAXGMKcmQCWR5XcvzrCtlxT4yGZ-NZJ5JHsewFxq7_tcui0BFu5SgGI5jV1YbJZUXbH4DLDgs9sPcl5JXwg_FHNirDg1EMOw0fI=,1,1,74756085,2022-08-24 12:43:43,2022-08-24 15:43:43,841,23,3,1.317222222,2.277520034,0.008412158,2022-08-24 15:30:00,0,,5.29e-05,33.0,9.63e-05,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLYzMFJ5uOH15ngee8ZDwKP4fnOOSK3-wEOmjOmr1sEotEO5pNZqtc42bq2BgBXALK9UNQdEPOwvCRhpDQ3x9DyjfaIfLNxsiVW8kdrJOmkzg=,2022-08-26 11:50:37-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'nikolas_dm', 'id': '758264276'}]}",gAAAAABj7UmLPsZtRwVvorEF6ADqWJuVD65C_L7RFceSzDlznl6duv-rz-zmYG_k0PDV6WP8Rke48an5wXAJWi5lOIV2xTOgyw==,@nikolas_dm tipo um pai de família que só quer saber de se divertir e não assume a sua responsabilidade se os filhos começam a roubar?,758264276.0,gAAAAABj7UmLuSCzqsstIfge470UoLn1deXlbyw_n-LZMZDBjkya93zdxV7TckPzQiBDSh1oiVe30hdjjjE8LtIgYhkr6JU02CtOznwAN7nIQF-oa4LZAdgk5w3bwv4qgpfJs1dGjivN,gAAAAABj7UmLC5sc0kre7WDwpExTx8m8o1lMHe9rS4nB14VY_jzna_mrgedGALpeM4Oqmgrd3TRvSqnlpEgd2WcYOdJtXckLiA==,gAAAAABj7UmLT5BbcCv7TfMuv-7Iti7wxb_tUFwaKQYMZYJEPyzGQ1dQucSrcTwG8UwGgSKx9Qw4oyd88A09v0hw5k6LfCNJeQqoCR1_CqQiwq9-lunCzKSOmwSNoPllCBJ9e74TQuCPdY9XOW5XM_xEtDOkTxKkXg==,1,1,758264276,2022-08-26 09:54:41,2022-08-26 12:54:41,845,0,3,1.606388889,1.867542798,0.03520093,2022-08-26 12:30:00,0,,7.47e-05,30.0,9.62e-05,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLHEsIBNGr-GqyenyZFI4STTUIZaZ_4EphBakpE8AROhCnjtbhgDn-jjeMiqASTiewi_A9HYSt4PQGIZqGgBmyjXvTxzG6UZfYEw-LJ17rdg8=,2022-08-24 20:16:40-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}, {'start': 13, 'end': 21, 'username': 'pejulio', 'id': '86813409'}]}",gAAAAABj7UmLTPtonEMV2WXGGu9kDnKAp1_IMuvPiBbmbHeTqC9YNQc8vSj0vqrASDJWucXeZ5dKmjnIqbBiahnX6YqAyp91nQZFNAjmdzP6U76vzsiRqiY=,"@samiabomfim @pejulio Chora esquerdalha, asquerosa, vai dar vexame lá com os milionários que vc chupa os ovos deles",27703690.0,gAAAAABj7UmL2LNxHYiRxpspcoXIlmbpplZznmUa6dMczjsuXkY6swmtCDASWPO5wpPk5Iatr6sD-Wx9DC-n2iHdB9_E-tMsoscGnqbPT-ix47fgKSYX-WUdEJo-r8pmen6dq6klKFgTHyJtFVFHLHHRe8W6T43DUA==,gAAAAABj7UmLbxUgikX47iieO5ZTbtLbyBSTs00hd_DK-LNBNchG7zjMBsMvumopVWW_h8RUtrEeBeo1istkbdLZY9wNd2PqTg==,gAAAAABj7UmLP1iwLf9yDFNlKPoTPoDlBUTyJhAC-TpeZoFq7TmxgelZ1G1DZBx_HHbgIjhppthOxEdySvNi29qoee9aZocLll3gZ0YKaSEoa_l7CR6iMAF6TQ9TdO_7vjFZD0IxD6wNV5f9L4Klf23_KQ6k2lzVLQ==,2,1,27703690,2022-08-24 18:47:18,2022-08-24 21:47:18,161,0,3,2.94,1.0,0.9611462,2022-08-24 21:30:00,0,,0.0001067121972,17.0,8.96e-06,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLLgkFpND0d7aicmpqivDG3gZUabkC6cerQxx_SsZ1_zZejB-vZ4wpSeMhvP8ZCD17hzPOEB5DhvbqbrvN9ytKys9dB2ms1h9_EqrksguwP5w=,2022-08-26 00:14:07-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'tuliogadelha', 'id': '71456987'}]}",gAAAAABj7UmLn8WXphZkMll4b62zNORH7jgxkblkiG27zoNFof3uXBGJ9c0LHF41mEgFxBlkWhS91Gv5HijrC-ctDsjZjIgMhg==,"@tuliogadelha “No tocante a isso daí, ele tá certo”, diz o bobo da corte.",71456987.0,gAAAAABj7UmL6Zd2AhDieAlJoW98GUuG2-trOaBQZGBQ6VJ7LDPEkYjMD7AgPAFcOWo_Wy8XnX6_T_G-CcitH0CgzUuFjx4NFNWRZQn_2bO951WqQ55iHr4=,gAAAAABj7UmLlEe2fsG8Vi0fdvVNeMCTYXtyELG3DCj7b6FpnbGI9VjQuxTxJ4oS6-PXFlktEnJ9oiIJ_oJZt1qrWf-RNRnP-Q==,gAAAAABj7UmLTR_xcShHoRj6ff6lCG3L0Nr2okBR1vr4QeA5b8SbP-6dDFfNmfh_hjTT8NwK77WELtpLPL3RmDN36dARJrfAAJ0SbeFIGjV2K_evBCWPu726nlw-iQ9ucGHnGPkNOmoX4Daxe6RdLn7i9eFtWQm82w==,1,1,71456987,2022-08-25 21:50:49,2022-08-26 00:50:49,529,1,3,2.993055556,1.0,0.087194614,2022-08-26 00:30:00,1,,0.000349528137,39.0,0.0004214075011,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLkXMgJBUoLzMUk_wDA_8OTzOku_BP6utpMy6uOw-SvEqyUkuWTwAvzXcvQ761oaqTTzfEoUpBj_GwOatJSQ-TfiyrwE8jpsS4r5DD9VAuS1g=,2022-08-29 21:32:47-03:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}, {'start': 15, 'end': 27, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmL7G0vxiHD6a6e9AKMbSLgkPipTg9gCcy-1giDjChWqTM8mK6dbfnWook9v9aTq_T4FBqxod5vKPxv1gt6M7d749oKiToI_RrqQ75KxIHVkdo=,@ThiagoResiste @LulaOficial Estou com.Luls,1.27e+18,gAAAAABj7UmLGZ2DmzX5CEYaZT4LywcuY7nz7g6PScNV7uGdoL4PGyjj2sSptwM8omHEaxCtTqD9SSLlmA9e3R13YAG22ieV_w==,gAAAAABj7UmL5UeCfP-Qg553SC96P1a6lXL-oAQioVlN9shWPOXo1CPEGZyR8bAvzzLL9oiqSCbj6LnvBtV6bbbsGGX9j55ZXA==,gAAAAABj7UmLBs49xUjmH1gL1h5YzaGcSIAMIgtVd7sfaDSP7EAdyb0SzBRwUM7cEdQ3GT09wPVZKsPcxCwchcIkVNcOAbRGYfT0T1pKmJQxuZM9Uuq1w2-nj143x4FqJID4p4LXhBYukqXANMp7qU6drYE_WVLw_P2RIYpD9r0_wYiDZI3ulKA=,2,1,1270774020808626176,2022-08-29 19:07:44,2022-08-29 22:07:44,839,0,3,1.381388889,2.171727328,0.006714658,2022-08-29 21:30:00,0,,5.01e-05,10.0,0.0004438526409,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLEuFOC7gQfyKgG7KdP_uh-7iIKwLQ8qs5VpB0kjF4RFEdohzLxADwLOvW7IR_jv9xvKz9jAV0IUQtl91EgD9HaY7lZjblc4tCBYqWlbj59B4=,2022-08-30 01:55:12-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",gAAAAABj7UmLg-6yY2NHRNX2W1IZAqlp50fHUJCAnElUul3lip8eOJeBNzq-tbW4FxIucBQ8xMc9FzDxew9UQBRNaYjJaNid-Q==,@CamargoDireita Mimimi,1.49e+18,gAAAAABj7UmLq6vSQ_-jRQ-oC4INTT2FvJGS-d4yAWpm1fDCJampx3hx8gn6Wm3a9W9mCszsx7IYtog8tcbGDNYu111J7ljxqfbx1a7ICIB2sycq36PWjTc=,gAAAAABj7UmLZoSXHOa8v0uQ8246uFxnQGRvfa9kLQZVPczT-jx0rFZ4HtRPPEbuQcAAf_do5ruo31yLjQhWbeuAzM-_UQHpJg==,gAAAAABj7UmLWHUpRnGBiblmJ41vgyP5bHxiEeRG2tKEIlxe2PA3JL-bo9iHLxzSJZ0qjWgfoR0W4_Ng37wiNtkhvI02oV82OT9uebPDo0WL7QPM4G9r7_MD2EoXVoiN5T1lV3aS4YmparZZABHg31-DvbxJEo5yRY68CvemFEGemfF22FfGaTs=,1,1,1489189886670381056,2022-08-30 01:14:03,2022-08-30 04:14:03,389,0,3,2.988333333,1.0,0.066314474,2022-08-30 03:30:00,0,,0.0001387925052,25.0,0.0001839926403,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL3cw71QFnLBpxXTCEeMiOqWBtvJbaRt7jAjqUHYEqzy8xndPnA9cjhE5AaYu5bhhe1pgdzMNn_IMfLRGCU_ZzyRdxKeRlMjn-hHpDxeLr_bc=,2022-08-27 18:06:25-03:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",gAAAAABj7UmLWLtB3LBXtRU55EuLsmsVKw7DSVG60m_4ifJwMWqgVQuSWqCcTB-EZrqehc8F9Qy8Pr4uMc0dKowHUYa0xTWPow==,@BolsonaroSP Ele vai andar com segurança entregando flores.  Imprensa lixo. Fechados com Bolsonaro !!!!!,74756085.0,gAAAAABj7UmL1EHpCt3MpeXyH82MSX66Sz1VUmm6igBkIKMpSdNcDPfiKCp65WCnzTqaBwfv9VOsEbkeXJ1gc-6y8SLnqg2nrw==,gAAAAABj7UmLebLiupRbqV34yXYqwC1AfSmJXW3fTZXb864-YjRO--laI19Ac8qdhLo74MKkIKdlyg-NQoR9XC7jXVNn6JE2dQ==,gAAAAABj7UmLttdFTqqI3xHbcb6q3JUp2vkH1tpDxAokV35N9YsDvsF9EjiypGixqaAxiYbus0cU-AFVZOQ9a_ldz-eE8ROeiy7Cwk2LHOio7gsRGLc8O-OkOFpoU9f2EUolECEakNDNuCaOsKl0ROmoUJI5Ryxy7A==,1,1,74756085,2022-08-27 15:33:36,2022-08-27 18:33:36,844,5,3,0.7405555556,4.051012753,0.09360799,2022-08-27 18:30:00,1,,5.29e-05,14.0,0.0006510416667,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLET3ETSvpkTvYMj-tn9y0Xy2ykmEn-mXqJqZqZsOej8uwW2cTE3VGkQSvEctHi7l6kBXG7irfr0itHq4ECBh0DhuYRuPvwVjaBBAq84GBbKI=,2022-08-29 09:28:02-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'andreporci', 'id': '67183252'}]}",gAAAAABj7UmLBC0hFKkiR7FYhIZTLqgfvTxYkVk5PXCS529kWwCIn10O4i_b9FnHUj3kvaeylWDxuWnsoUVn3HOML9e1Qz52vTeJ9RC6LuycigGhY1GXg6g=,"@andreporci Adorei, colocou a lagartixa no buraco",67183252.0,gAAAAABj7UmLPJFxt3hcFb2BIFg3LAkNvPwzId313SQcdY7p4cU4r01A98aamFLFxRZfZHOrRUv3hXCWZ0Y39KtK7TYhUeEEBe8eKSxUXqS7pXyLm6HJr8Q=,gAAAAABj7UmLxUTXkK-vJqe6Jjd5IqpYZbYuxk3RUjGNT3_SqnuxSBE1OqyhzKzxPJsY0bedYKgRFzzUcD3Xa77b9x_dtMgdkA==,gAAAAABj7UmLLownbcW5EgRzeg2QbLAxgnzsvmfWJ48puS2zK0rWysQfnYiTotFoTfy-NpvLlxNtS03MWlPO2znbX47OfOJ02VeNCBMab4fHwrNJY2gZrC8EOR_voyaTg_W-7IxyaUk6Wp1t4agVvK8ndJV5npchCk2Uz_sbA6hWx9K8Hpgcd8w=,1,1,67183252,2022-08-29 06:47:53,2022-08-29 09:47:53,849,1,3,1.514166667,1.981287837,0.07380829,2022-08-29 09:30:00,1,,0.0001842299189,23.0,0.000260960334,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLcbo9CwVXfUdE7UGoBfyCIUwfZzHi_mryPD97S8jmipwCLp8b8YlOwp0S3zB3QCcXljPQbxc5WjY1z7WamM2Hmbzs5JGB5HdNOnoNSZN_BS4=,2022-08-24 21:19:45-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'ReVillela1', 'id': '1401751190317195266'}]}",gAAAAABj7UmLrJWRf4RuZpZZb6bVETPN-fRTQOYgZaR_MW22mpjNN-b0bTXW5C4wVxu0D1z4ZvfwjGz8MqT2RYVkw2zqi3WQCtaqqsIN6uxMcvg-QwjJjGU=,@ReVillela1 Safado,1.4017511903171953e+18,gAAAAABj7UmLPkPnIi8EPM88n6qq_mXqybzibKl_RZR5EPwkVbkGaIMA1d04ItB2fQuYQJaXvTfUH8PtDSIkYwfvu6rs7_mXlw==,gAAAAABj7UmLeR4pjrg3Uu5EgWP1qBulFSYCD21b3IrZcmaL9nTmJNb7LaRUZCC-fvspUoDw2-6nmqLfEpdbJMQoloPALuGdJw==,gAAAAABj7UmLowojGtqofRnMlH3xuPFWrpBoOKXQDtjcFdWd33oOWiHthvb66TyPyiXtv0AJRZ4Hg5S9Z3ZUtTD3SX4R9ExUZZhTGNR3zGChqzxj81MXjb5N_vV50vTm8FKS7kue1EXHoUcsHriol7exuEaZGueY1w==,1,1,1401751190317195266,2022-08-24 19:19:28,2022-08-24 22:19:28,22,0,3,2.426944444,1.0,0.9608939,2022-08-24 21:30:00,1,,0.004464285714,17.0,8.96e-06,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL1s4AQ5fDAtTmXdSD7lvov_nR6u1PqC6maNfe81cHPYpI9kRpsfZMBLxoYeqkPSWG4QWEBxVC1IjLtJbxfmC8347gzkXiSOFaA_wB2oHVuHs=,2022-08-30 15:37:27-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmL47fLTAAVfJSnbQj3bonpViKCsws5IrA28gkUOIERiImpsS-qCqaovRPDTBiB2JrvP8fGRVdo-LtBQ8VLvVdHgjuGelYsuW2UW9RzBuWq29k=,@GuilhermeBoulos Só trabalhar vadio,7.62e+17,gAAAAABj7UmLJZhAh8FiDSNPKMHxSbQ4a807AEZXduDZK8AAz8GcfYVrcxmOArsqf5zKYN2sGJRj8mjqv8libQUVPBd0Z4QukegtbXxF8OKQ4V_p5JKVVL8=,gAAAAABj7UmLLwccko_VhOZt-s4vQe2jDouardN9eNiU7-1-u6M8CXhyxUY05CZzKGuKM7QxuzLSHXEh5bVCsDUTWqBeNIrkqw==,gAAAAABj7UmLPNC8gYWh7Cq7qybiCo1l7mDCNWOaOXX2_FJCrDvlPCjWAQx3ijbld28iIS6xiKlM5PUHWmbgY4Pb9gKW2kmsqMaCFJDO5tjhvrWMokmqQSNwEzzESuEiz3I8Fu0V5H66eUvF7D2HXYq7f5aE_11laRP5fWsqI561yBZxBBf7nxg=,1,1,762402774260875265,2022-08-30 13:07:40,2022-08-30 16:07:40,840,0,3,0.8305555556,3.612040134,0.9145154,2022-08-30 15:30:00,0,,5.52e-05,20.0,8.36e-05,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLImDk-VvNrdSjm2P6SaDd4a3lRQgGcMzwtKi4BPg9HQKC85AAKAa7DYV2vD1nihml-obg7E8Pk_F5f0mTIArcJYB9pX9RWvSVuM5NQC5B4WY=,2022-09-02 09:45:36-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLGEoSKuaVI2_aiznFvt65dNYhmKP87UMWButXqtb5jiZUytV18KXSdarHnm2dzoUn8ZMLqpSL5Iu_hQlI4aaEBCWSeld8WtUVk72qwKjhhYs=,@AndreJanonesAdv #devolveodinheirojanones,1198004545.0,gAAAAABj7UmLB6wnzDnkN7bQCFmrM_HZfDu8mrJxiw7NFtahS2LBcryCmXbO8piOVSfsmnpUeyFFsd-78DwGPaNv0wrqn9Qofw==,gAAAAABj7UmLsQUGdiEVzi3L-ShAkU64cRN1KUvkhIQ2c-not758nAPGEdI7buJQfl3UJvUtR83nOM8us4Ocy3HJ12ilVnYmWA==,gAAAAABj7UmLR520X7CznHlGKm90zXrYYm6CwB3XDTyRv-Yj9UfKAbCFkbKlD9oOb6QmZE6CWTFopwU4kPW6d41mBCLcJskXmqFL5PGG45ya2r_Yg6LF9PlleoLvnSDEZcnTf6KjdRuDW64HhOtR2Qdl1x-cgImLKQ==,1,1,1198004545,2022-09-02 06:57:43,2022-09-02 09:57:43,829,1,3,0.6611111111,4.537815126,0.0035286036,2022-09-02 09:30:00,0,,4.64e-05,26.0,9.95e-05,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL1HR93Yno9pK4ODNJPPs6f4cN8DxnmlkMg7rKYwA81J56Z-wjiDlpzYmNPdfSf6-rdzaFCFwpFXVmSBfijarUFHWo4_uxQbQJzYl9_fdyVFg=,2022-09-04 11:20:50-03:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'ReginaldoLopes', 'id': '50088692'}, {'start': 16, 'end': 28, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmLMp5cuhiZCzBMbVqcjeyABSWpIbcAzx5oR2W1kT-FsXd5tJND7T2fwp0G30oLPyEXewfDxqBDN6j8LrF-fqi6Xae0H5T_776VIsdroat2sYM=,@ReginaldoLopes @LulaOficial Teu 👌,50088692.0,gAAAAABj7UmLfoIRYwTtUKzkuf4oEDxQWuKEDxs7w_lCoAW3iwrLwCL64FVsBSs13lRoJ-p5ZYJCCzBOF5vP3rDPw9M6ND11GITV6ODwNoVQIcl3sLbZlHL27NewIHqsRM6H5mAKbLiH,gAAAAABj7UmLSoKknG6xB8u_34DJqmkJi8U5rZMUgtPudjLpXci_vYqRTQd23gBhy1y9PTkHSn3BIdpzObT7gWAFHE2ntvbGNQ==,gAAAAABj7UmLzVS6Q57KFTxrtbsppLD_X9il8eRPC9el90XRlrJ_pE7G9XlfACU-ZYCq77doR5GkaLZlTSGVKADYZwN9mWhL42D9gR7iEwTG1Ye52sgPWg8TUT9GS7lfydnWdupKPXOs08WpUavnCMeZVqqqCZbjCg==,2,1,50088692,2022-09-04 09:55:40,2022-09-04 12:55:40,129,0,3,2.927777778,1.0,0.020730646,2022-09-04 12:30:00,0,,0.00138121547,9.0,0.0001606167684,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLL6-zIXUHhZcjMotYjafSNHrskEcxcoOZZxbjcAeTlpKCw3FC6iEIzGXQdXa7vhPfJDLvvIapb6yDZXjnNPNUEon0qlfmPKXwXdJnk0cWGoo=,2022-09-04 10:47:09-03:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'AbrahamWeint', 'id': '1120399498692497408'}]}",gAAAAABj7UmLlMSQ2-iN3PVmJF1Ti_CkgcyLD0q2f2tIgzp81rjEPBMIgl1p3AeX1hh1RDy8X9JkNROz6G1ZoOuxo9WFyv1kRLqcxSoEgEYwTX0pt6BRlLo=,@AbrahamWeint Deixa de ser besta cabra grande besta,1.12e+18,gAAAAABj7UmLUBLatCeIpZz5GgpyZBNwudBjAZygFegkGy1ew6yJv28tgv7Tn6svQ36huuVQ1QoCUyE5JGLREMtqr-Wkh7tNxQ==,gAAAAABj7UmLtjbZchxRbJssLJsDcKP_PzkP-qepQJBpH_wb-TCHu6O4UZa_g46MJH-ySCvPrG3AAPBflNnsRlencXBLcJzaPw==,gAAAAABj7UmLHYLFD21dz1pe5eg7JxBMjpqfriZh27itEPi7UdiArdP4uA4x2FKwfgUpewMBN12g7er0RpbQg-wFGI-WmuheDZj4r7ApiesdqRSEHzOx56MLsWAAqUL3MzooTsVCdWwiGlBLJ0d_zkubYEbs3jhUxA==,1,1,1120399498692497408,2022-09-04 09:55:15,2022-09-04 12:55:15,139,0,3,2.941666667,1.0,0.9159186,2022-09-04 12:30:00,0,,0.000849617672,17.0,8.96e-06,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmLMkP1Xoc_FyFEzynuF6Qp9kvoFNZWGVMNKV6kNDC7B78-icdWONe6EJ3LfQwkaA82VIrhrl9VRosAzpm5s0G8fCtCbKQ5HZ4tUBLY4CXp0KI=,2022-08-29 00:57:23-03:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLeomQFhe9AE8KTTa_Y0wcL2MceC_1aA4UlH_KcpqqZJKkT4710RFAuLTuDVTJC7gJ9V0FfekW-YHbkgf8FZI6rA==,"@GuilhermeBoulos Boulos é tão mentiroso quanto nove dedos. 
É caráter de quem pertence a esquerda.",7.62e+17,gAAAAABj7UmLQmA1HDomGz4q6pEH0mGToIWZg5KsBYiwnLexBKAN6rN2xFMBvi2p5reyT7D7-DfCNknU8qSmdufUjuIspJ6FXRCQZwWYpQKMkehc0HyD7ls=,gAAAAABj7UmLNpIMwHUYJGA0yAiGXyqRjCpLIZkij335Bc-bFc0V7I79oIn0FxRuz72CWP86goZoSkT81TsSta5Km3AEeqyByw==,gAAAAABj7UmLUEHUqPbzfYPxG03eTnvoAAStYtcCv8l4lL1_UwBcA7mU1toWemzTAZEEwyj-r9r1Ou2CbFeuvzpfFsYOp8F8YzmnvpXnFXQNy1npCGm_PzO96m03woDuu8urqpkAp7xdbTNYlOm1y9E_KuDX2nE1iQ==,1,1,762402774260875265,2022-08-28 22:01:50,2022-08-29 01:01:50,832,1,3,0.3858333333,7.77537797,0.11878438,2022-08-29 00:30:00,0,,5.52e-05,36.0,0.0007288629738,../modelos/nb_wrong_target_classifier_v02/train_data.csv
gAAAAABj7UmL8B2C00iYqJ8rp_qfveWSn8fkLhOku1VJ7Vp-Vb6DMVItVQkQyH5af7Qj3VxdTQh08js69j9Q-oTW74EbNtWbJ1IMScl-tiOwVXr6yE_ToEU=,2022-08-26 12:44:46-03:00,"{'mentions': [{'start': 0, 'end': 11, 'username': 'nikolas_dm', 'id': '758264276'}]}",gAAAAABj7UmLXK0U1bnZznqSJX_V8YsfTwSxKBfEuSHfutAEtW7bfjN2dGIa4NGBqrTkf358TKkRznWp8mKHOu4AKxW5agFaCi_jI2W_vz7OXoU-pR5-rBo=,"@nikolas_dm Oxi, saia das fraldas antes de falar de alguém, antivax vacinado! 🤣🤣🤣",758264276.0,gAAAAABj7UmL9SLPq0QmvKCrIMnByl6h6CRBEolKmpVJFWKwLC7Ir2pQx_EoAqmbZbFer9hJrUi-svBomyW08YQuD5jnFUS0tQ==,gAAAAABj7UmL-I-IlgtRrizOi2GMSRxzFKlrl5MOCCkxDPGuG3LFPp5KV6QyWi0mVrOeGX19xMXIF6HqYA1a-YjCKrfqGWC1FQ==,gAAAAABj7UmLHLFj_qm6GZ-UpR8H2lDtUxaht62ABC6fC_LCIXsL4x7hgQiu9S5Vk0fYwZNQ5xQ1sQ-2m7cXZpB7OUKLhrO6v7VuovDinglh7tFUtpRocgea40M7Cj6gUFYpNmDwPFr8Vuo6-c2gGs_UmsqKj2Nh3A==,1,1,758264276,2022-08-26 09:54:41,2022-08-26 12:54:41,845,0,3,1.606388889,1.867542798,0.23346852,2022-08-26 12:30:00,0,,7.47e-05,30.0,9.62e-05,../modelos/nb_wrong_target_classifier_v02/train_data.csv
