id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,target_weight,filename
gAAAAABj7UmLHVSWD96dIEH7vNiN0NYDoBHTzhvbSqHQbhZz28nHa82sNHn7Qt5r9A_3BTTg9bOEkQJRwHcKcldQYCvFg6GfTdHSABJcnIJP6a3ZSjPVTq4=,2022-08-15 05:49:28+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLmoJoakKwpEvy_Au6iCbH_706sg3FDsVYkc6dLR0Ey88AUHszckU_oUSD46F3Y4SRU-YIkxlCBd6t1hlMZFMTchGSL2D4-RlbasZnDirDEK8=,"@GMonteiroRJ verme nojento
seu lugar é na cadeia seu bandido de m3rd4",1.07e+18,gAAAAABj7UmLSKOvSosYDJ1WpvvqTf6p4uBGlod1G88iDtBzcPhEXn7R8bt8DaWVEq1oGcXuX1pk4aRr-di1PJ5H7zwOhfechg==,gAAAAABj7UmL8EoRPFefdwiyV-GXhEPqrAnpH9Kj3yF42ERipzbHhX9erDQmEc-Am3cae5YaKG3WeZkHJW9gnHqiwhGEQldRHQ==,gAAAAABj7UmLdGhtYuhHmioFv5OjUGyqTJemjOCgcjuquyfTBdMmxb_uPEAHVrVlrbeLFtAajTxQhITr740A8fBqgRCCsnYz6WPdfYnMq5Wlj23CM_-bJM_fSAF-mpwkAHkaMf-d7KIpG0zMKe1MyZP7gzKGtH5nyp88_7qx7WVDQLElZXC56OM=,1,1,1073226183461011456,2022-08-15 03:17:36,2022-08-15 09:17:36,319,0,6,5.944444444,1.0,0.8793817,,0,0.9007350624,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLDqq7AvQzAqil6UlHLTY0swHPJSX9zlfxQqij8B2i7TbrDEVDP2UyxmnH_HSY6lQFHSDSyE_LVl-w9FC68LunoY0t4OrpwIrftOFWAX7fhfU=,2022-08-15 17:37:50+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLz9FOvNF3GbUIIpS64aFQsdcK-tfzV_9vjXWb8dPEFn6KNeBzrzP-6ZhgyI0tDuzPwjgmmWfL2Y3tXxJdvos-imQB8rUTwwnqcwU9hFfkrts=,"@CamargoDireita Se isso você considera marcha de Jesus imagina que deve ser a marcha de diabo. Bolsonaro nunca foi cristão, é só uma maneira de tentar conquistar votos, nada mais do que isso. https://t.co/cK0r7pDQTE",1.49e+18,gAAAAABj7UmLGOQ4lttFzvByT02V-15zBDiVzmvKu947EKICVfUU9vCt1uHgI-akWbK5E7VxpJEnZUVMnDFfjebab7w4nv40-vLFKWjhdAT-gcgMVhPGohI=,gAAAAABj7UmLQuBg3eN17ewvcJj9PcUnKu2cPDdOtUChMfT4Vzc2k_JBfDsJgiVyRGZoCxGtfU-JCcmtPVJmwbHYPRWDHvc0Yg==,gAAAAABj7UmL87N7G3o74AeP_L4A6qvZhMbe9ob1S2cnXWkACwszg1xt8C8URcP-giTNpaxJr2MG2EotheGWmgV580mHKUI3mIw8YZJU6D4nK4udWPvv7Bn4_H-YPzvZIlnqTpfoQQ6T-r75UBoOKYy8d2vuBxgWcPNMDpGQHu3UKgHAJoREZoU=,1,1,1489189886670381056,2022-08-14 21:21:07,2022-08-15 03:21:07,216,0,6,5.944166667,1.0,0.049474914,,0,0.005377901198,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLJnjDG_OY2baY7YQDEfxgC8xNelT7ErQaUmSYL-W--febm1w-Zvbfoxj102yR02a4bwSWGRg04vRDuAChVoHO_y1HHeVHcUPzCrItdKAREgA=,2022-08-15 05:09:08+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}, {'start': 13, 'end': 27, 'username': 'Glauber_Braga', 'id': '65720380'}]}",gAAAAABj7UmLMzxFHcZaSwvQCpmpXd6VVicrfnezfBK_bE8C6C0Cf_CSe-9CU1-qtKMiM3QetqWLuEELrAAAJmWze_ac6_7zOBtoDfl0CARoHmQdE_IAAKw=,"@GMonteiroRJ Meu voto continua sendo do @GMonteiroRJ ..
Quando vc e contra o sistema e isso que acontece,  o sistema e f....",1.07e+18,gAAAAABj7UmLHSrzNgZQTuZXMkFmJ42Mm7RJXd9a0yohi6-QPJeAhn9HueHNi3s30xhkW_uSj2L_B0MqdDCprxBK8RwBuUKVew==,gAAAAABj7UmL6otnTJV51yZotQSVuDCdBQhayjyJkoDNKyPYltH4s_J5oynOYuh1BwacH_-frfu5zm9KHl5Tz7HceAy20o8t1A==,gAAAAABj7UmLjNL2skze3ZAv0ogAa9fgqVje35BIqxmGCYkZm0UkYN5vZocgWC8ZGKuLuz-ink1jsV_VfqQ6K23bCFpGda6aIofI1WgPEC30-DmMs1WPZ0wwvF6iYGt4dE8LGvpUW5kUc-LMaATjJDDPBFVQ9rqFpw==,2,1,1073226183461011456,2022-08-15 03:17:36,2022-08-15 09:17:36,319,0,6,5.944444444,1.0,0.004050121,,0,0.002560491791,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLwQ8Zeq9my3hpi9Z31qkVNgFs_qhEpAIYPlflyFGikHk1St4jZYRYmHQKg_iewXJMReyTDxtQT5E4wbV94IXTFq8sB0JGeVlX9s-HKX_zsTA=,2022-08-20 21:44:05+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLMX22ENlx2oTRcgcFFmcIo4qST5Bl9xPsyOyrjB8EeNsVeH_k2iNVzRMR21BJC5tGFFlPGhGYWF5RirKoVE0FVmX-MfPeERHzhUtijsnB0Aw=,@AndreJanonesAdv Outra gazela puxa saco do ladrão,1198004545.0,gAAAAABj7UmL12HWLC2n7UiDyQd_Kwg7T2pY1w_PidNYi_K7d7eDE8WczoLr8Lqg47iP-cxFg0fLva6oJitbSO2YcT15C1z6ag==,gAAAAABj7UmL1AxB9yPHOBoIiXJV9xV8uDczMEt-UHM1HmO9VROGoj7vpOQo-OouBru3htTtlEa8eEhuksuvAk70QgvtqxYKGA==,gAAAAABj7UmLKFKiu1mstbin6ABlwUF0t4xzQoVovYH79cOpNomfj3R4sp-EouKFKPcuIw2mzyXLtUxidVj1fPQmuuRgCGJAKg7AwTBzl5K0u3yv8V28v1vId9Qpic6t2AVUlWNF04u724tGj96KmSz5Ehx1oMsrOwk5qVCme5tGTF2DYyYCehY=,1,1,1198004545,2022-08-20 16:00:00,2022-08-20 19:00:00,837,0,3,0.8491666667,3.532875368,0.95006573,2022-08-20 18:30:00,0,,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLpjG9g1AFzlU5J7_c-cWGI0v2jTMWTCeey51K-Lu1Z8deAS_wAxuYM-ocua5iABFiuvXiDO3t0MvuMkZz4QYIN77w75mfJ6wd2Wi6W6pBKkw=,2022-08-15 14:08:54+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}]}",gAAAAABj7UmLffutiF04dU_Fso5PoCpqfbA72VcBPmuexm4kFh-m8tmNy0SsAOLlejrnM-wxgboISroxeUM4Hk6JDg8LL8RGW0aTsC9gzectgH_0sNSaoD8=,"@ThiagoResiste @LulaOficial É LULA, É 13!",1.27e+18,gAAAAABj7UmLB_s71AQuyB8lyH01TOXRbBc3_rVDQQc08uv_GzqUIGJh_KcfogqMcfG_9e1wDufdnX8GLFCVbsObUsiYuJpfEOEINI6Yj1XXw8io2o-GeMM=,gAAAAABj7UmL5QwSO4deKaHk0Xyi9K-UorsxUeaLkQp-WQwVDiptiHOK_rEEwwaOI6xkLXfBy5G3-5yOCxzDmLrslZFf4JvS5Q==,gAAAAABj7UmLtiSW-L368vfl07Xre6DWBdQCRmNn_Wecah1BWpfkaUgGB9HdtODPae04ia3qwaxTpv3r9cCzK-muJcYaseSx0fgHzTvRHreKGhjPMhiFdvMRKRSIJpMVQ-zRHKPuh7qbMKKUcu_5kBQ_uZrszGE--fttT0avrQ1jVKCmnTXUY8I=,2,1,1270774020808626176,2022-08-14 15:11:56,2022-08-14 21:11:56,846,1,6,5.339444444,1.123712413,0.08064813,,0,0.002265798532,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLGPTeifSS_VQeVWxDOEBwUYgifpdYpuk6qLkVUc0e8V3Q2LC20BO01NdFZ4Ns1_-uqJsIvkW0JoqJ5Q6o-mUJUBZWGuScWjXA7ZOZqQ2lOdY=,2022-08-14 21:06:28+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLGsBhsh54o4kH10pH3lUGIyFrIvT30C5ejrjEfzytgRTogxZSz-LI5ILdURNBCevsZIbGzQLfhomuK0KvvCFoN8U_zlIjAZc3Fr4i-fGuPVw=,@joicehasselmann Kkkkkkkkllll no seu mundo né pepa,116519514.0,gAAAAABj7UmLPkMdlLQDz_rxpROw8KHf-EPCus3VRQ8K3MxsvEiOIXX6VLe8LTZgjaxmaNTl4qzlw6hKJJS_liF9nGDq2-aKyA==,gAAAAABj7UmLuCvpFD3J9fyoJVnckDulI2aFC-Hj-ToA8npwnA2AtBDqOgZc86xF_6vOOVK1VWQ0PxgjCZL-reL8ywQ-5Nuhzg==,gAAAAABj7UmL9cblvZoOKropHp3H5DLevDLCKVI-Xg49isMg5YuXsKNaVy7sa_akxWSObI4XDTqP0MNiPZLVH5ypS7KhIwoD0PpxXd4PjaDLj7amgO9NBbMdqIDFWJRYNGEugT9l0__iqrXgAhUnNPPw37b38QlMyO8Fa_lxrSKDhmWGLiQNvTo=,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.65297115,,0,0.9670512167,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmL6Hkfi2SjyLq0FFK_Vf-tcli_z2zBj8O-GppFhcMjzalmB8Xs3oC79zxOK7t4mzNDd_Crja2im2L9aFBmfkSVVsCBdtR3b-SKhxVruLfcTkk=,2022-08-20 02:31:40+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'camara_sette', 'id': '3093539558'}]}",gAAAAABj7UmLHbcZYXMl1Zd4zO2AYUJWI4IaNN230Z1fuXUpZDl737bQL2aAx8BKp8LZuw88Tjxw3GrWUgMesH-zhNb0_rid1kkq_3dG_6Tls1tGoIvjhxs=,"@camara_sette Vai tomar no seu cuh, seu merd4",3093539558.0,gAAAAABj7UmLKEvAoUk-y-l7XfblOR7OuKGfJBCHqdilSZYlYOWbetIO8u69BTTM5oFN6HoDlg55tZOSPWztPpgnVje3XLsiNuBzXlvlpC_jxumnIgSxry0nH9f9n1BlYRtjKhSGpHr4Ivp1Wxkro-WJi-JmSEKBGg==,gAAAAABj7UmL4q0Pv52qaZmD6c520T51nD-X3RHj-hWSBaeSTkn8VE4YUeHZAwLyOiyz-yU4wDwVoDxXRW5PdD4ethklFebeJw==,gAAAAABj7UmLpTZvesChGHJW8EwCK2n2TWANC2APF64QYxn2U0gGgonLToruQ_Qb-Uzmc-sAtgnkoDJqCz1YVtiAvPOcsPs3-OoFIfGADvSJYbvn8BpWWUGXrAbUEBPe9pvX4CXrbu89Td4GzotTLfgnSne3rSIAuQ==,1,1,3093539558,2022-08-19 22:04:04,2022-08-20 01:04:04,2,0,3,0.4683333333,1.0,0.93424684,2022-08-20 00:30:00,0,,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLLwJWHAs1NwticNkCeUtFkhbWlNmipynmMJlIeANRMTjLf7K8ugwtTL3oWjA52f2StMoI5ZLaiAmJWBR-xBOsivc1-in8a_5bPtqsVA408j8=,2022-08-14 20:36:40+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'delegadoramagem', 'id': '879348307'}]}",gAAAAABj7UmLSRvKaxjX7BYqlb3JNRx4IJrEPMtZ9yB6SxGcfpgHl843FXAofylo7mvIBiiFANEiZdPGvHHPIUrTpgDYsfpPmOU52zzvL9PgFhb5NHbvmzE=,@IvanValente Qd vejo um bosta deste falando de.qq.mulher me dá asco,112498734.0,gAAAAABj7UmLLCo4We7si3pZhClJi7uiacd19nUjWrFJUuQ4q2mqZMVMQXPmC7Dt2yF4z3AdY_Q46hL8QC2rcj-QX0LQiyD6QA==,gAAAAABj7UmL84gceWGj8ikgeK3St-BKBOV9mjbuJtXFJMygTvWtzJ2LwKQgQmJQvZXDeRjWSPzF44KVnxX7LYqAkuOHjQC2-A==,gAAAAABj7UmLZg2Ue2zkcYZ3Q5OgBJIZOj8AIQs2uoOj0sWVkisVyO_OvYjfvU3YjaQPf5fQlszvhnselol9TA5hnUIw16WVle2fA14kIvc5ptyRCzIymNai10QdpX_pyMjMCeGz08LuJmlimAZPXu2At8KpUg-KVA==,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.708855,,0,0.9428823719,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmL3UXuYsZepVJK8q25qhkciJMu9AYKilFMy7ZLY2qVqTFk28E2N2b1Wxe3T0m_PkEjS43_vcb0WDvIzMGUdHOqsD0r3xCjHyTR092GI1vmb2A=,2022-08-15 14:51:53+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}, {'start': 17, 'end': 29, 'username': 'tarcisiogdf', 'id': '1078618844007157761'}]}",gAAAAABj7UmLJYD8Tjx9QUvh12usq1xc-CANSltdjr6rXheZObtiFb7Ch_459H2h6usVif45o_TNqrD_iPwhiELuEqBFG6jHTg5rjk17Um2QasE24W-PNto=,@GuilhermeBoulos Cala a sua boca suja e vai trabalhar 😡 seu vagabundo invasor https://t.co/ktb95d3Q1I,7.62e+17,gAAAAABj7UmLKzQSKhnQGAle3vyWw0aIC0HiUuY20dxoso3M2QhIWpvTBoKEwo1FUuYVaZ7B6G2ydjPvPEsVzHj9dlXwjTAyA6lpbBMlwO1-3Hirn5StZIs=,gAAAAABj7UmLt96OoSVbvfepajJ90_1-oC4fK_1Cd4ItWrxtsdq3tgfKvMbqJeV-lfiez2gtYyYVMgjR1U0SU-G86CK0OnaUMA==,gAAAAABj7UmLLKHA_yvAcNY5sCJ_3v2aQFhNZuylhtH1nCT46ZBlEJioIOnR2ySqtGp0sfGCxtERCHDy-NNV2DTTRIzIhNkhlgIsvfz53RiWfgTD7LFAzHTKHy2lJo846Iwj06GwBMhervO57sUb6pLMGWKxrAUIng==,1,1,762402774260875265,2022-08-15 09:01:33,2022-08-15 15:01:33,846,3,6,1.465,4.09556314,0.9280627,,0,0.5672100167,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLWKHl1KaAYGCdMEFwCvQnJQ6uvyosafPDmjWWciegnLrvhDVLsk1miR93fYMd44OoJglM5SsWknInQeuFQlgBfbylCPv6d0ERjlEiIN0htc4=,2022-08-20 20:32:53+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'guimaraes13PT', 'id': '49696756'}, {'start': 15, 'end': 23, 'username': 'dilmabr', 'id': '131574396'}]}",gAAAAABj7UmL6goNuIgc2SqgiI--UK1mj7elYnjhQVrBR9GzqMKzZ4DVqHDDBgCXyccTZ8Rzp6odiw8hPg3NWkPECK29E8E-doS5ZEnxDOOVLdzvsjoISC4=,@guimaraes13PT @dilmabr Foi devolver o dinheiro da cueca ?,49696756.0,gAAAAABj7UmLb0YcUwmlJviXBmhRb8aF7EOor3z6ZILz0d8LIuLUI3VTqYNZIQaxlI1sjUf8ASYUV8f96BK6SxN4yiKFxuPhOA==,gAAAAABj7UmL4Rrpi6tRa6vHkUbY_sZJJvI4AFRuSJ_C6SAG_7XFGT7oQBgTpVwFHudN7e6BCckLSFLlMNGFXB1_nkzd8XbVnQ==,gAAAAABj7UmLDqyKQWxJKf9fK5ScLNSgUr6qM9QHLzjdbtwoF2oN5Hz3247E6rp9tL-AzJVTmQtDv1bEweUMzMuKiCpuop2diROOsPqAkt_qdKbSciCU7xTDVsZcPTiWVHip69t0AVk5kK8LOyKTCRQFf_7JpcKt9w==,2,1,49696756,2022-08-20 15:52:52,2022-08-20 18:52:52,41,0,3,2.886666667,1.0,0.044659983,2022-08-20 18:30:00,0,,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLbm2hyMO8Fgv22NHMNtIZGwpPX59CXVPaHqg8n5GzrMoQRRBn2mSfi20jH-YA78eeLJjgJjFfmSzQNe9F5Fv-HoL1F8iZb0QoUVbTOyl3oiI=,2022-08-15 03:22:09+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}, {'start': 13, 'end': 27, 'username': 'Glauber_Braga', 'id': '65720380'}]}",gAAAAABj7UmL2HeYBE58a4YEE1-_Aj3LmbFgJ_F8ltkgt1vyZpRT6qA8k8ZOt_X18i7FbSFS5X2McUCHJtt6sDTNhWfX-mM5Ifb1QMEN0cajGtIOdX9rHhE=,@CamargoDireita Kkkkkk,1.49e+18,gAAAAABj7UmLhrrtoW4PyB9RUSEVldGWTiP3DmqjYwkb9LQ7cAzPK36QjjR2X6wyS2REzxyUJEu6aV4fBBdetM8dudAOj4FgWXCA8AMMIFe2k6uUApequgA=,gAAAAABj7UmLjZEs6r4xP-63E5SESjiem_LLjpqiZCGn2a3ku7pgrgkaP8lW7PEpoxJSoF4wDsiouaqJ2D0WmGWtqbcHMjiH4Q==,gAAAAABj7UmL0F-jqRHrIR2eo9nDAxGW9gfb-7ls2Yt69-EFEzj9gbeinwf7vF_G2sfixX3Q3JxdE7V8Ea7_w7sav5g4JgPyMpsAaLaujlUJ5qqJlCDjHINsAJ_h-qLqpptsWlJnSiUg473QsEmXz1KU2vwu5MFUwA==,1,1,1489189886670381056,2022-08-15 09:10:59,2022-08-15 15:10:59,397,0,6,5.9425,1.0,0.1801676,,0,0.007002666885,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmL_bInX2EF0krvYag2s0BeJd8t2Q4oPHlUH3zNgf7L3WxJW4pocR-aaPtMkRp_UcDzDZdvwL84BqHkOvX6vmWY-Nkch__3FXxbbM1dEBarJMs=,2022-08-14 21:03:12+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmLZzDYRDqhNFaTssmfzQcWWm7vuHvEvUWI3vcDrD0Wliq0ITw_cqfoRpTVzKnbUGyiYpPZmVwSJ_OQ94OWSCX49sqVJp98S5E4rVZ4tTrE73A=,@joicehasselmann Que mulher ridícula,116519514.0,gAAAAABj7UmLfYqIUP4DnDRfg4d_vfThwd-F4gTxNANRZopBQDv83Wc0iiOJ84XqfinjHD4GpE-2Bqb3hSH_TQMILO9d__wXcA==,gAAAAABj7UmLBmW416XcFF4osgYSbYXL3WdxsCpXFUgSGrlyIVCkjgjyMvQqw-FqYYg-I8xzsPQLdrjOuhVwLRSTlMUJO3y2dg==,gAAAAABj7UmL-7UoTTJ_8F9JkRsJ32xzkDK2VmHA76Vax4pJxY3TWtFShfOYCVqcxSZauIECiIPFhtlOl6Dvz8HqNkKo_Fx7ky9ybYJ6gvQYt9_Ilr3o0YSZYwNMUtQ4lCJ3S_RecJVJ91oiMd1XOoMtZcD7xCEmDg==,1,1,116519514,2022-08-14 21:13:41,2022-08-15 03:13:41,108,0,6,5.921388889,1.0,0.87964594,,0,0.4143316795,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLQcDQBL3Mtot7bH1ToY0vLg3E_CecAttGZw75OMnvaGTyzjnq71Ea4_MELv1vZSU6vj3gUSHtYS5ittooVC19IYVFimZvg5_8aK-BgiNVT3E=,2022-08-15 01:19:33+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'GuilhermeBoulos', 'id': '762402774260875265'}]}",gAAAAABj7UmLNWrt8MS7Pr4uZeT1lx81nAndU3lFi_U3VK90YC0yDmDQt7akTRbpBlC5dbrkZPZqvTccphzb3d7CuaqlVExODKE2_bUhIoGBiUFnbap0b3s=,"@douglaskoga @caralhonath Cara, tem que ser muito canalha pra vir cagar na foto de férias dos outros.",162839394.0,gAAAAABj7UmLtlXitAQZpfl45xDnQkGLbRLeMVKfRpA_1j7BNtclbMUveIONG6AaqJSNjrIEetpwyyKmUyls8XsCR2Mvle-ID_8qYhZbtuOGviIknL3zRmA=,gAAAAABj7UmLhqcey8UE3wZbUrWXChGqr_sW_HLSH8913gLkHQGIVt-Lpz79Kiy9v0XDfs7lJoYOW-WqBJ1aBmklUyZBlit87A==,gAAAAABj7UmLeFrFoYDwyBjBK_9XTjzHQxz1fqMF2mgvR0tQx94iFVxIDPEbWe3vQh2HLId4yOtxm97VKYPA8bNOWh1d82W-3uPLvKWrIRb7GWTA4JnAskTaIm001vX42Klc0PpKEXAYpA7g-M3zZnaHGIarrXLlwzT30_bcrvvepu96KEaBxFg=,2,1,162839394,2022-08-14 15:08:38,2022-08-14 21:08:38,55,0,6,4.628611111,1.0,0.65335655,,0,0.4478627284,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLXxt28_uVt8-zFW4zB6yAb_Axs4-0-dHxPwjb-VBIGjbJshsWy2aacHk4QA6zVaaGgB5ed9JF4wdTB7MIngIhoePdwlsipR4mN9zuAzogCBs=,2022-08-15 18:01:40+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 17, 'end': 29, 'username': 'LulaOficial', 'id': '2670726740'}]}",gAAAAABj7UmL0mGQeYRRqt6241dUPdhjiU0x2SUrp6diOY8ltQ0asuiGVrtrOdqpNcHGmwiQqdrvbj-vmbnUytdnO-ClpeT-T8CX3xWWjeIcmvZzDzIcEWo=,@GuilhermeBoulos Oh derrotar bem gostosa kkkkkk,7.62e+17,gAAAAABj7UmLIz6O1s1Wjqk7B4Qhq5KQNaUOdiPwySSwUAoIJpUU-BF-Mq-FFBfsOY6bHM4RUg72Zb-o2o9rgL1rQBAboO4L3YWeoUbL839jZr56Gq29w7s=,gAAAAABj7UmLdAtm5bKEReokh5e_IDBQLbEtX6jFMlgyR4kjTeT9TxYj7i6pE643D7LmOePavmEs0JNmknpf7CgujkI7qcQdOg==,gAAAAABj7UmLzqEXikBJliUkQZtPfOBwiq7ott7IJhmCFlV0Y7-9e2hnIDzqiX7Uxqw1XYODW40oGMttC8dWbY85rRrvwQIWx-UN-WVuUlXDtNN_Y1QpyCffu_ie5TYKCxibtDZ_3YS5muqsZ6xVn57_5U00-DDJ4lXmQ5p5IvsNd4xIJcpNCCo=,1,1,762402774260875265,2022-08-15 09:01:33,2022-08-15 15:01:33,846,3,6,1.465,4.09556314,0.9263315,,0,0.3034173076,,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLEwjDq9VTiMkzpj7dZ5UHxg-Bk-jFxMxxT1OdmKUTMLSVgd0cKX8SleS79ILlMTtxLX5KBabg5rZHZk5r4X6jUrR-JQtXP_4fdRENp1tZ9ls=,2022-08-19 12:16:43+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}]}",gAAAAABj7UmLr2m3tWtVaVHjqQcfJqwMl3q2wcNs5-e-022zpPrZgRXtqo9ONTaj7dFY-oVfpG3GkKphmeTTV0xr8_osnzyXleqsmkGWUiwH3QoAl_BNyxk=,"@samiabomfim Fanfarrona falastrona barraqueira escandalosa esclerosada inutil defensora de vagabundos maconheiros, você não REPRESENTA as minhas mulheres não. https://t.co/tb7itq3bIK",27703690.0,gAAAAABj7UmLYIwY6-1-kfjI1KI2sqkHo_mmebr-3aE-hje7wyOlxfsotNWaeStsoxcXLXqM4CJoceYcyPepu17Z2btHFJ3eEg==,gAAAAABj7UmLcVxRZT1-lRYc-pUC502LDBONw8hh0K9cdiHOveQStYlZKsh5229ABuh3c6CA0sVf0NbroEaTwRLeElLMEr49kg==,gAAAAABj7UmLkuKavF0Eo6bqhvzQyg3wp4Q2VHYWG6Hg4z_7DCEy8wIMWhOeyot1uWSiie5fJbQvy8CSa70YrMwBFBH5aU26Hif9ithHZeLcILnild13oUSZe460yZESdsVH7brVPiRX7mKa7M0mYx0u2MVw0FLXuw==,1,1,27703690,2022-08-19 07:20:42,2022-08-19 10:20:42,217,2,3,2.966388889,1.0,0.8755345,2022-08-19 09:30:00,0,,0.0002329916123,../modelos/nb_wrong_target_classifier_v01/train_data.csv
gAAAAABj7UmLrZdPnMpbfmLxvGVd0IPE4cEnkvluNLvR5c8JFNnEWE2clh4rVGk90onR9G0EY-qdj65hlbwYs1HNKr2wpjImxdh-HjR5m9yGDcolrxMNq_I=,2022-08-20 12:28:38+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLGkBJPzcqXFZHV1vu6dB8H3uSQjKEDK7aqdeDbKflInYgnjCRY5WfjzLtCuKX-rqZy2Cye5c6276vafYULv2YzhOrZndjuoLTrajFKyeSYTY=,"@AndreJanonesAdv Cadê seu cretino o décimo quarto dos aposentados e só falácias é enganação seu ridículo vá pras profundezas do inferno capeta, sem noção",1198004545.0,gAAAAABj7UmLeWNUwo7Hz3AO8brBFTV-zYt63HvN1aCN8RBJGvPXUUvWDQVdKL3H0NIhMSw8J6DNLwtfEv5CdgHa6Yrz9aLNRg==,gAAAAABj7UmLaOWp2YNwfzdTNkj4L3_k_i8Wn2Q_FhD_p5Zos7j_8kAwgktr7jy6VTshcqPLoK3ergMEapzr77nE28TQSCQYgQ==,gAAAAABj7UmLclH6nqrTa6Hr66N1IYJOJMeNJhp4rAkYX-zCYo3hF0H-lN8BHlkPqwPuPpos12kH-aKggitGmEKECaO9RJTKzhL8jWBqJcwJdIMEpWUVE0FN5Sg-3T8nP1qdQW5viul9EjdeZzDVktbzyydCFnG_tcgQv1ejIvBfKlRQyORtIi4=,1,1,1198004545,2022-08-20 06:51:16,2022-08-20 09:51:16,814,9,3,0.5819444444,5.155131265,0.9065772,2022-08-20 09:30:00,0,,0.0001334222815,../modelos/nb_wrong_target_classifier_v01/train_data.csv
