entities,id,text,in_reply_to_user_id,author_id,created_at,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,batch_time,hate_score,not_the_target,filename
"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",gAAAAABj7UmLPlb9SsfCeMtIDxaJu9U7AECk-Khbdo6kaln4t2BTyS0z1KfzsgQjdcXNDeuYRt8cyzun1eOjo1XR4FLi981v918EqVgjWnBepG0fROO6-6w=,@CamargoDireita o mulher feia da porra !,1.49E+18,gAAAAABj7UmL8T67ALiRn1AxysA0aii4GNufI7OEnAj1ZFwOt17K-oVw3x2TfPwNjT4FwuwlsqZ2fFNWh5GwsXmgzWRaqfMyXk12iKmVngv1wEYXQ2-VYBU=,2022-08-21 21:38:04+00:00,gAAAAABj7UmL4dNmu7khvAROADZ8a2WUsIWyFgLYF7I9DmJux9Dp5qtpJJdAAbCTvk_FmJh48VbXz9jvhUWYja_fjaIIZCGcvU-1TUhk2CIycD_chAdHv7A=,gAAAAABj7UmL-yz_zIVfJRoF6DW0LaRxu8TwQFpZB1YWzpGM4Q496Ph2-V1IFfygiIHv1_Q0BHQQI3dWbVQ7sk1HLWNlozXXvA==,gAAAAABj7UmLJL8UVGZKiVqzSgSOtGV9w8YEkNzDT5m273WujDek-s55D-pDcIS5DYPACOi188IE_7wkKdZLi-sM0o8Y5zcfP0FA_Hw21tDbM3XaVCiwFfaRNhK__mloj-ys2sqaiFy_Ewdd4XtHUW8wQsARr-Fjq-OgmYmoNcFuKSLCG6chKtw=,1,1,1489189886670381056,2022-08-21 16:25:46,2022-08-21 19:25:46,383,0,3,2.978888889,1,2022-08-21 18:30:00,0.9661818,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'Zambelli2210', 'id': '975127727501185025'}]}",gAAAAABj7UmLCSHaiL4C_YJx81OcfTTc9vyP65KXnIL-Cd2AYpnRuwjOkBcJdTJXz7ayJMxWN7P8MLEchGMY7fSpgZr9Qalj2_fShWdPagzrNiA86UrjwzM=,@Zambelli2210 Ladrão vagabundo,9.75E+17,gAAAAABj7UmLTjps66y0u2PN3zPiRTRLpadUlQZJVfXWqgd0zr_nyCGJNKtt7cB--1v0JJBhlHCRamMIzbXyBXqkTajJNtkGgik-Ca_beOQPncpYdrZbt-k=,2022-08-19 16:17:11+00:00,gAAAAABj7UmLpbo7NtCQZ20TpaSd-RKOqe-L_Vi3iTFXzDjvJM7GOxpo7vW1B0je14bu0O6f21LX0JczG3hn1SolvMF11D7FHUvPtxu4bumqZOTkAH3jflE=,gAAAAABj7UmLYTpu2mOU6RdwtqURaMRGCxgSBF6mHJ_S726CkruJajMlq1rMqt97daNIoYy2tEoLjH96DMtLUF_zoQ3pGoG1CA==,gAAAAABj7UmLgKjQlo4i5dfuUwijst9LI6z4-XszWJydum1i7YmgSsCd722MUl5G-C6rY8kB0H7OmoiGc8lejSpvefvjZjwsMePQUXY-X1KXaR9DcsbLZguY8Fz-O6NLWrIRYo2Il24Uqy8_h9fxYFuOY8ef0h45IRReNX5pBuekrhA6EBGgLAc=,1,1,975127727501185025,2022-08-19 12:54:10,2022-08-19 15:54:10,361,0,3,2.993055556,1,2022-08-19 15:30:00,0.96051395,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmL5lJnWMh0occFK53w9BYiNAteehVKanR0V1PdNR3JQNTz3b2tOg328Xut4HSuDPPvKBynE6pBvDEdvmbNAIOUZ2WMBorC4TDsoGOSJvi213o=,@joicehasselmann Vdd o seu marido te encheu de porrada 😂 quebrou seus dentes. Te tratou como uma vadia e vc ainda fala em fantas ou ET kkkkkkkk,116519514,gAAAAABj7UmLI8f_vH3A-yJq8mWq_Zf1vCA431iGO9QbkxsnbNnhIBEItKa77ine4j8_Wz6lUfgDv9PUKgTCv_TgJptRoMVvH6hjm8vwCUM2fZU4qPZgljc=,2022-08-19 16:31:50+00:00,gAAAAABj7UmLlWC47cXwnNHz8780KwCiwwb8HPGTiI7y2bl30FuBRZ_hfuWAXWTGjLyrAcGAtFurw8fFa59Nq7WNkr-3eo2d9w==,gAAAAABj7UmLlUHjJL8coS04sEj7GrUtOV6bcvweEsN6knh9raHloTyRCo_mKovndC6DzBgkyvqFFPKzVfQ0sTolMGLTWbultg==,gAAAAABj7UmLMSCFSvWT_x8d0Sg2HLdngNqSRrE8zHivpFqCq5L6wk9QOo4hxDrByg63lRzFLwrAsdHUzWdEzj4OC-dbjQZ1z_4upvGj_VZvCxXSL3CBZJqDMOimcCPnwFkEUA1oplG_eYAe_qyLfnPHmTRWWCrt5anoK3ZbpyICAxQPvZftmy8=,1,1,116519514,2022-08-19 13:04:47,2022-08-19 16:04:47,231,0,3,2.9275,1,2022-08-19 15:30:00,0.95888084,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'FernandaLoubac2', 'id': '1125416190199967744'}, {'start': 17, 'end': 31, 'username': 'danieltelis17', 'id': '892553756612718592'}, {'start': 32, 'end': 48, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmLnqodUvZLZQo71SYsMRcLbsmyWYSrHysnX0TQMSZUX1lGvX-zZ1gug5AX98Wa2DtnEhJq34SiQOhzD_18zmVR0lX0XFmmgiTX7lJt9z4QYZ0=,@FernandaLoubac2 @danieltelis17 @AndreJanonesAdv Boa!,1125416190199967744,gAAAAABj7UmL2-PHVx9hiAAgCXr-iGua09SeuNvor-qzgy_2W51JmscTBS-HwqMSzVYCpzBHH9i3_dEfUrGJsBo1j_ZP_ZMyhg==,2022-08-20 01:53:39+00:00,gAAAAABj7UmLZhFhlQ-Nd0MzV-BjiL2fVVo0TONSLQ86puoJ_E_K57Px6WW8TW36qZzlnK4w4jFyFasfMIBK8Rg3uuehYzDWsA==,gAAAAABj7UmLvO46Csj3b4RaGL0M7OsIxtQ3eV8Sgoyp3OwrwVqq7_wfzD4J_KiNHqaLd8w1EHiCT2VyEm2RiN1sckqmcNmvmQ==,gAAAAABj7UmLMyq1-WdpZ3CPQI-r_PttocUn5uVMbNGRTIdE7Ku5pIg7w6u-DlujFLwbjRd-UbqZjO60v0-xGMg3pbSC8FLymVA4DDnFAVWD76spl4KrxelweCenTGhbNHH4cPVUPo1W3OrsUXiTanih_f7HEW91Tw==,3,1,1125416190199967744,2022-08-19 21:48:58,2022-08-20 00:48:58,7,0,3,2.251388889,1,2022-08-20 00:30:00,0.029843729,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'danieljosebr', 'id': '3044834104'}]}",gAAAAABj7UmLw3oY5venK-nqdfPSc469RD6L7IxEG_P8-D-v49ZOlWoA74O84iX6n8-Ik2zAyOF6RqcLCT2weyT9SK1HchHGs5_EyHn0OtLf9ppNWsMgpds=,@danieljosebr Bozo continua Genocida e vagabundo,3044834104,gAAAAABj7UmLo723BfFgv-Jcodubx09cMAWir6XIV5Oqjj_r2ucPGgI8MqVr5B6F4nOIMwNqC625Dfoe3EaGjXwEkXwtcs3YCUaqWIVj_tS5NO90yDKIJVY=,2022-08-18 10:27:15+00:00,gAAAAABj7UmLgQXdNNhPqsmfx_-009qhFzZV3hBAuDyYTjzBiMUJQ1n8334-rUZbUkIBDTapKg1L6HHcjv127Yo7l6T5j3knkg==,gAAAAABj7UmL69Mf8FDHZrK6Z2jnHEBmNEhFImk2diMX81UjKHzBq2vw6Stf4c2VoGBl_kkn_o5a7S_LFvQalLk3kCjC1zquGA==,gAAAAABj7UmLT0h_Y9RNFCc2JxLCAur3875i8He7bkw4R6PXG5i4huK2FDYCxxGuxcmF-UetcJaLhsg-XyfAGTK9R42Xegs_I9YfISt5GVekQz7gNHdycV2Xhs3BuWxPS4HH98pIAcIZbH0yh_yOxDuP1AzOHviVfA==,1,1,3044834104,2022-08-18 06:56:08,2022-08-18 09:56:08,14,0,3,2.573888889,1,2022-08-18 09:30:00,0.9829139,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'RubensOtoni', 'id': '54539654'}]}",gAAAAABj7UmLKJi33dns4UgiI-thZGazr01ijmk2E1XRbTIZ1Wgle7FeTSO6CKlj87_IaGo5oybsYj8XkryGB-6xNIDjj37M6tOgLDVSAlVzOP5wk4Q-I5c=,@RubensOtoni Kkkkkkkkkkkkkkkkkkkk não caimos mais nesta história de ladrã0 safado,54539654,gAAAAABj7UmLdwki93HILcYhHsCy0BsB9nlUwxK_cJgFt_zZW97fhh4O6DqXFtQBzai-t8bekzjHAur5nHBUHLsMmuQ9f-6d48viVWr6aZTUfucYcYg1oks=,2022-08-21 02:15:55+00:00,gAAAAABj7UmLx7Ur4X8IBn_9sMVcOPPPOpRbHBNCuED9Q-4rsi6plZZNg_iUAa3IhXY1DIBiZVZLpf7qHf-dupcGI3FgTWgWlw==,gAAAAABj7UmLJKh8ciBE1c4hLaHU1tbrxh0bGsePDb3kqLSy2jS7cIKEu4nV7Z1clVG_G0WMX88dwKtztEjBJpdRF40JE7QUYQ==,gAAAAABj7UmLbCVzYeuHENrzFF25HaVrw5G_cT6WNXepf9NL5IFYoUD2NsAWOM86MTONpC5VkbzlDeLGjUMgT144gqnCCScm3oTPfsqUho63ZL_Q74gOMkOJIdAcRA5XnIomZJudilbT37RrMTkmZQfnBpdW_-6pgh8OOHpMJTtX1ceWHAbQh-s=,1,1,54539654,2022-08-20 21:57:09,2022-08-21 00:57:09,45,8,3,2.7425,1,2022-08-21 00:30:00,0.96772635,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}]}",gAAAAABj7UmLyxqRcEnMZmXssioF5-fbdzhuFIsQMKj2S-wGq_AavpT5XKd3krAk7hkwAqP1HAJdQF_dKsT9xiBvzeT1BXW_FMUjW4MX4P7xDx-6j9Ny1S8=,@joicehasselmann Vai pra casa traira sem vergonha,116519514,gAAAAABj7UmLgWIVlbWlGisEIUylPM8cPL77zb92dqurVSXaDHQXs2-g21DybtIQ_pJ2ld_UWsFghfP_J2-zdVOiN0rkiZ6WXveo8oPAWbUgnzIZpexvQk0=,2022-08-19 11:52:21+00:00,gAAAAABj7UmLl5LiW1SsymwzCmzZGhwJIT0qknx2yRCFYzzMt4VdrP3ZOLTyYONMOYOnohd_lygsGnV1t5YjvaF9YgJ_NI9nN_S1m2OHFU99LRCIEM0xLJ4=,gAAAAABj7UmL2Qj4wwOOKdRq-5StppjXUV3JKp3oO1a8X2WItnOzRxElctSM9caI6PfcAXAy_pf50-nnIWZ6IFQwDaH-rRq2tQ==,gAAAAABj7UmLtJVtPA-nP3dIbS9_7GLuXT484nxKe74GCjM02SJ0N7agSaD1_TOt6xK51WomQu7pCc8fQ6OXPQBQTYcYPdlCEo1QRCp3zRNPLAABL3JSSkx7iEq25wwGKQucG-8pk3gcwS803ke2i7EapsHsQM6AatnNsubkiTLPcmYCErJVInc=,1,1,116519514,2022-08-19 07:05:54,2022-08-19 10:05:54,401,0,3,2.989166667,1,2022-08-19 09:30:00,0.9745072,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 14, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmLtO9fUlWVIjRO64A0FnPzMTeIifoL6BL9AQ0qhPA_RjRg2aCEsODHEPftonlQdDIQHLrRBZQhASVPhY8HlJW5wOzZxROZ99FaqCPZMuPNwJw=,"@ThiagoResiste O Saraiva , é um deles",1.27E+18,gAAAAABj7UmLIdCd213V6x0qY8emTnpN1tF1ZFFt9C8sf_YbJyR2GSOLFnTGdGvfADasJbAmXjx8YhsckecJHRYpm9SoZdtX6umBYqxdwBoIz4wv6R7crFc=,2022-08-18 04:12:35+00:00,gAAAAABj7UmLCtoZAkYmI6wmX94wpkUCw6gSmicxp7rI3WwqW7RKD98Oh9P6_2qlujI9Mwd0guByDPi4DecMdfr7Ml8hyv3sma8Qm7aEFucYzWkUVOOpQ44=,gAAAAABj7UmLNikGXZT4cP-tZRno1NQZneQFfs0Q9fB1y8OrVCtTb1ISS86bUXf5sfoe175KkhAZt4JQHeLZ0J-8x6zk1Ozung==,gAAAAABj7UmLiUMv5OKMa0QQer-7437s5YXlvP9-HSdd3PoD6qFCme-OCKiCPYa8B3njgMjh8IiV1cInYvK1bqFcU0APiJ34yVCgpwM_SGa2Hx2gmNr-9qhOTLdfXmYFGTGgrb91GEgiHR5QCnDWGEB6aCfHY-XQ3g==,1,1,1270774020808626176,2022-08-18 01:02:28,2022-08-18 04:02:28,136,0,3,2.984166667,1,2022-08-18 03:30:00,0.009206664,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}]}",gAAAAABj7UmLe7GlQ-IatNt_BXL7Q_l6PndHiHon7YMwnmJUtFrsSOznOodWed4NLt1z0npYKuzbpp3hAoxW3pegvPGHjFIaMlGl5wiADUm8jTz724uePQs=,"@BolsonaroSP Opa Man a verdade tá aqui , https://t.co/2faipy3FGd",74756085,gAAAAABj7UmLhpd8TdMHxUv1yI1qOzFrSiCa4y6dUo2XPctVtYcBAM-d5vIIw1kxGeEFV5Y2hLsccagcskeHvrISxccyVGBvMAFxE021bb9Y0yhN-rU9yB4=,2022-08-19 12:13:09+00:00,gAAAAABj7UmLpQm7PiNrXplQllAL5wfdHO_JU3mi7hY2yNuebLaZ-8QuAYVvzgnymFnS1bRkOpVwHUHHBSRzxe5DlHoUYOCypw==,gAAAAABj7UmLIt1FdpJJHw1stor7k1XjUtDlIGOegadpQtG4VyrbYoZmtBal797EO-Klbj49WCl0_G0sJTwh82-3AcbMCAazfA==,gAAAAABj7UmLP3x-xYQizFgqHDFTKdGtqBepZjyvYKjO2XVKuskBsu7d4KcJMS1y85gBjixsDwgBbLui93nvYZWPenhnqQlmmcwpIdQ-s_fqUl2yF1zqdaFwaiNmG-8AQjuFRLQEWfAQxJueKUZwrKX6S7-J5bwF3PacAcP-9ShssU6gd2NdMAY=,1,1,74756085,2022-08-19 06:54:36,2022-08-19 09:54:36,845,12,3,1.6875,1.777777778,2022-08-19 09:30:00,0.013480154,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}, {'start': 17, 'end': 30, 'username': 'Rconstantino', 'id': '33520195'}]}",gAAAAABj7UmLhPGyg-60S8HCl8uCkKo48kkJl7VolMfFKT9q9uYLHZSe_9ySrQAbgdye-T0i5vec2PVbqUxi8C3mnAtfTErlaA2xWB6kKelr2lwype7Pavw=,"@AndreJanonesAdv @Rconstantino Ei Rodrigo, mete um processinho gostoso nesse escroto",1198004545,gAAAAABj7UmLgpRg-nBy6HEWZEhcwWjpVGIgLyC8ww_eiGlwtO2HnT7hMrGB-0Ojmnpid4XxxIvcZ_rA2-S9zaa5-RV5KhkX5unK_OqHtCZyiN9KcvBWiso=,2022-08-21 03:06:45+00:00,gAAAAABj7UmLLDMXwpZi9G3aILFC8Oceq3G7e46Uo3Iatfd0f2yJJYsBxn_EUBEOnq8VBDMRI-CHvWG32_Tr91K0veIebYjkkU4tDzJ3AGMdslycuIz8nXs=,gAAAAABj7UmLJR7Kpe19nMrb3aFo2o6-83Dr_bpVcV88554nQlbCWgJWYZ0orrePRmrf-3Cqjr8mxHqjvhSbDAfZ6xu-lRZRsA==,gAAAAABj7UmLyMzGsEWaNYWDmzs2nVT6WwfXAwW6Jt7Kjp-jgx8Tw4C6vyihWdVOfOkVSVTcjOAIWcyuM7OygHwBxc5HaxGbRgHo6FloHlBXY7c5RwUq7nCG4O8ztnXZg8aY8TifOgsk6IWz-0TtpCrB8pZ6by3G7Q==,2,1,1198004545,2022-08-20 22:08:30,2022-08-21 01:08:30,846,2,3,1.591944444,1.884487873,2022-08-21 00:30:00,0.9447201,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'samiabomfim', 'id': '27703690'}]}",gAAAAABj7UmLvHfsB5CVeEXWc5N2t0gULHnsps2T2gIaSXj9aGZrlbLHIvRQyuN_5Yms9wig8u2GfkBsLCrlaj0Nko6PuYw7dWxph1fFGgv-N8Z7nfBV7Rs=,@samiabomfim Tudo vagabundo,27703690,gAAAAABj7UmLDhgTMBg92garbR6UQ4QIp-HYdTDu_CswNnLP5hPig-vn1I6etf_PdQsvd5sU4dB1kUp1pIx8Tn6k4csTpitgM6ZPh_D4HBDvfz4xa_wpjA4=,2022-08-16 20:49:27+00:00,gAAAAABj7UmLXkivx_AWbUq-EVIf--LgOppa0wG6psXoNTQ3eodHgP9e6trrXTDYUKgwzo-SCXHkPIYz7G2ze0GVmCwNagy8ag==,gAAAAABj7UmLygnLBCyDxcrqkr2k4ZRNCRh4smBSaxsy3qPZ1jzARsvK12HS6oyVGJ4TfLAakfikkESr-HXNfb9faZCOqc1scw==,gAAAAABj7UmLqkYjrzhAIa_UWbSRU1Z3IsbxF04Wkzy8r1Oa_j8lhLq6TYJbH0vfQXPtHFcVt4YqMNwSiE_LYvWf8GVp6g0ZMVRN47MRRpEekroDVv8pDnDxH4VvmLfN-DaXbnHP9PyQy6f8cgYLCF08HYH7WofHDLGPktBS-dbXUaN_Hy6D4XA=,1,1,27703690,2022-08-16 16:04:11,2022-08-16 19:04:11,212,0,3,2.987222222,1,2022-08-16 18:30:00,0.9394509,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 16, 'username': 'joicehasselmann', 'id': '116519514'}, {'start': 17, 'end': 29, 'username': 'fpassos1964', 'id': '1042583251146223617'}]}",gAAAAABj7UmLomYsUwSP7QPQRfymhrSeZ4SQFcxhO4NGQ51eR4BDGoOTKhDhYSmTLu9fS9ymljTDiBHG2HGy1MMW9hvhkaTwPMd3Y52XJkacSSUtmkI3zsI=,"@joicehasselmann @fpassos1964 Eita! Tú é daquelas idiotas que pisam na merda e ao invés de limpar a sola do sapato, se enchem de perfume. Ficam sempre com aquele aroma indecifrável. Uma hora cheiram merda, na outra cheiram merda perfumada.",116519514,gAAAAABj7UmLUvBvpSRvbhrGMOgbi7lBf5lNPgJynVVcjo5DhtduXEiioIABo-n3xQFx5mJRHPHfgzRLkD5avOIJUZnJ8VSzSCuFg6qBO3ACdsVjkpiwKgg=,2022-08-21 22:58:19+00:00,gAAAAABj7UmLED5PCa_DsEp8v3SZ-4MeDca_G16tjmbfZ3hPMwNo2GoE7s9mWRPgcXiN0BsxOl5ThSKbZfdX5cRotjdgP5PS6ULvOdbg0BhfCRMgVc56T-FMK9elBFYVgbZhdcyMfAj9,gAAAAABj7UmLWyzDz5PywzD5u7KQNXXDy7U50lyPohtyBtjnRKLShcuxGb64Xo3WmR01aZBEF3d3m2m_cRlmiPcj98NAf08aSw==,gAAAAABj7UmLa8b8rpRoFloJPBpjVe2MW4anAetOYDsbsUwdZ78SdogwGNg-N5v_MaRU0C4EhVPeU9UHDpN5V48zTIwgBA_jrt4u5yXXOsyCYh0x6_mVPMzmWKkOIpVq83IWuagDQKOyeA1WMPbs2M3iEcARbKUhupnaxxEaMnDqQpzOh33iyNY=,2,1,116519514,2022-08-21 18:40:21,2022-08-21 21:40:21,729,0,3,2.976944444,1,2022-08-21 21:30:00,0.90661395,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 7, 'username': 'gleisi', 'id': '31139434'}]}",gAAAAABj7UmLHZQHtqDVyDiaC1ViUeorRHyY02Um8N4YZQspVBY034hicSscYUdZltkB4LGjzqH0avMY6dgC3tnhJOrGk5AarFt3uM7UZnZ9lhkizl9pd8A=,"@gleisi Loola é mentira, roubalheira, superfaturamento, ministério medíocre, atraso e mau caratismo.",31139434,gAAAAABj7UmLXMn98rOWoS8eAFLFOmFtrMpZqbDMsZx-gRhqc0xK_UEoHW91ju_Ha8y2BeaDV5R4kQbPXlQxEBGbZ3R2VAE2np3R7fC808S4cYlCITUQ8tQ=,2022-08-20 03:34:25+00:00,gAAAAABj7UmLj1VbphxskwBq_wWPGy7yZ2cxiikwlvKMGnpfqIATdRKqIqcoNsxkc3IG9XDi3c0M3Tgy82FpvW--MUAh4cEAAyYTpqZgmwYYW4EKwjVsWug=,gAAAAABj7UmLbA6WaLs_7ZoPF_d7FuDbw3XMSASUP7NAgUbPSXAwhJ4zrhz8mz6h1PHg_RWfdK6d0wyRifhCWGq7L2dwHVyP-A==,gAAAAABj7UmLZq9dDAsD2wV-PDSc2yGcX0fS_yCf1P3vCZZH-xyhVyRVIkmiJ6Zf1G3bMwzKspjvfrPU0-qow1mN5xOnn5W4GoTsq-TRhfHYDS8b7n1p1Fz3GXXd2ipWWWKR2wSzcPNPfHWx-wdT4Anv2w_iFf7-8UQ5ChxRvO_AuGNaCAAtPe0=,1,1,31139434,2022-08-19 21:35:13,2022-08-20 00:35:13,836,6,3,2.9975,1.000834028,2022-08-20 00:30:00,0.06746097,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 12, 'username': 'zeca_dirceu', 'id': '47461491'}]}",gAAAAABj7UmLhOiXzowQOrfNT7Sva8-UhT4PN3bXRjBjXJTow2CDK-hUay5ZBPmnRVlGVm_d-sV3qgR5QfJBCI8xpmW7WqGRlSy99Wj-NxJRDBziv-my2EM=,"@zeca_dirceu Paulo Guedes tem uma imensa vantagem sobre vocês do PT e da esquerda - ele não é LADRÃO.  Outra: os banqueiros, todos eles estão a apoiar Luladrão justamente porque os bancos lucraram trilhões nos governos de esquerda, sobretudo nas gestões do PT. Simples, assim.",47461491,gAAAAABj7UmLdKgnUum-m1pZ-kPLjlz9faoJ8jBtDatie2vAjvzGxwdhMM5VpmJJjQgcqgmAB5xewjpgZM1A38VnLyC3IFlBqnIdVw3ce04F4vz8eB0m0hg=,2022-08-21 19:04:11+00:00,gAAAAABj7UmLbK4aeNaqTx2JgMIxYgrIeoPPG7QkJxePd0X3skF_fIk711DLFd571AlQepAdu_-oA3rCTJz7cNVZQYuJGymNMYAQvsNfen_Huv1jJXy9yuQ=,gAAAAABj7UmLUCVpr1PrDCaxchuR30J7nABJr-Kf2SbOeBuhqtGrIYgg9r6qQ9zoWWyUCbvMoSpFWrwGKQ7EmL4EgLxkf5I-vA==,gAAAAABj7UmLnWZSEwuDER68vpjwkBHWEhOvKwDMjGBf81l-hWaxLEJ9qouPPE0VcEXDOpJjjoEhaTJzA8ZsYrEPhiSV8H9UEW3Wy6CPbCN10gWnvkA2EOFLo7QomUdXOjBdYQ-ih9E3hZMmrBAaMFCjT2Wl9cFFPw==,1,1,47461491,2022-08-21 13:24:11,2022-08-21 16:24:11,148,0,3,2.825277778,1,2022-08-21 15:30:00,0.10500899,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 33, 'end': 46, 'username': 'ValeriaBnews', 'id': '1161356750022426624'}]}",gAAAAABj7UmLadhQa-BpJmCRAJqFB2yV5J7kxVzO-j4_FXOSpPl1TdfqGdw4W8O-W4A8PJikCPZSYeFGufth0nMF4igxyT1oXNVO2SNaeL7qlrX6_2Ym0ao=,"Meu voto com consciência!
Sigam ⁦@ValeriaBnews⁩ nas redes sociais e conheçam mais!
Telegram: Canal Valéria Bernardo https://t.co/AJ7UXvOeb7",,gAAAAABj7UmLAdq-ZsRchSbgFSApWE7xXUJZpOI6chxByCSA3bhA2qfC9L0c8TPN8Q8mUeHfaBwul3u7bdT_r5scDJYrKxDN1v1McXU2x22s7YC03mpVgP0=,2022-08-17 02:52:13+00:00,gAAAAABj7UmLyWRPiuYwSZtwou4W9nsAiijNtxnbqD-rMPswsyUD20obqOjcvheDsXaBRcIfTc68MFxWE2zEXksieyLPBHQvgA==,gAAAAABj7UmL2YdqIZBH-Nq4L6VMx27u82XXIZ-4lDCCv8rXZ24g2gPrYM4RmqtLUdksOHTOfc5IVSUi5CNbA48C2cjZmNEi5A==,gAAAAABj7UmL3lHKe0EchoBuTEjpg-1Q7wdBkfli9w5FijwpzfZx2wuV4FdQk-Wyg5DyUnfEDXEe_x0jzJEkk5lvRJ3IOXjsojj7ieXUdBUv6tnnAIpM_zLxeKmxFFgVPDEXZNkbf4WTTU6-MC-72VW_aE_855IeqA==,1,0,1161356750022426624,2022-08-16 22:02:54,2022-08-17 01:02:54,6,0,3,1.144444444,1,2022-08-17 00:30:00,0.0025192595,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
"{'mentions': [{'start': 0, 'end': 13, 'username': 'thigagliasso', 'id': '52297557'}]}",gAAAAABj7UmL-v5xsoEMv3Pa_sTf5j5RZXI_LkgdRyOYrAtUJQuQ-cI1aqp4oM-x0_QXRx3K29sFInonQuleDxhyOJrjtOUo6QHoKehWmXZoRZipeL4WOzI=,@thigagliasso Você é uma bosta um Merda porra,52297557,gAAAAABj7UmLwVKnDQcKbjKzXHnJtI2YTlgfmMpNFCAQ3bRXLtzh1wbLcp9TOq467lkGwMofu6Vs5FgSx-S9ShhUvf8-znsfsZuoIXe21FUgaJxKXab-F-c=,2022-08-17 12:39:48+00:00,gAAAAABj7UmLi6UJH-DluVdUX_AhLeWW-G1TbKKHQL2Yh5dz5pilUrCvn0gFVQ8Ow4XwklEE7bfPo6wyz9xKwZODblK8jMIwYp2SVrQ1RTgHCMavmpRvNrk=,gAAAAABj7UmLBBpH-UDy3Ve8x2bzqwP-pXhV0uqx4eXkxGhr5ng3NXtoTeQ_vqx5AVj9wjUKCjYtgF9A4hbrumNT6YJmJ5bhAA==,gAAAAABj7UmLZyqA-NYTQstnfjQ434ASS_S5-aOC2CJrPTwOju3rPvNYPNfoXYvqkPNCXdf-FP3CX0DyXJlhs1aCnImQcZgOwOsfRA3ouiBkwlucb8u_lS3RfHYtc_SH3A4CxdTnYA5lJHBoLj9eDHnFR-PNUK2FAQ==,1,1,52297557,2022-08-17 07:02:44,2022-08-17 10:02:44,845,0,3,1.846944444,1.624304407,2022-08-17 09:30:00,0.9383502,,../dados/processados/tweets_classificados_por_objeto_2_anotados.csv
