id,created_at,entities,author_id,text,in_reply_to_user_id,author_name,author_username,tweet_url,n_mentions,direct_reply,batch_user,batch_start,batch_end,batch_tweets,batch_errors,target_t_win,actual_t_win,t_win_weight,hate_score,batch_time,not_the_target,random,filename
gAAAAABj7UmKyggVsdZWSBC_G0Ge1AzWat4XOtJ9J3Bkind5aBX4TbhmBTM-VZh9xoFER2cjrlP_Oq2T-0NntUzm9y_Gbzbfj7hNfVXWEZjwWnJAGmGGPHU=,2022-08-15 14:11:26+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",gAAAAABj7UmKmPDjAyVWZvjR6QbYlP81fh6v8_bkOo0JVJu5SkEh6D0t08ExcS5Nph2JXeLxA0KgUTx9muNig4sHamhpks3ZoDntl7JWbxcRnAu_yO2VAi0=,@andreporci Esse aí só é mais um gadotário como você. Aliados de Bozonaro não tem moral nenhuma pra dar pitaco.,67183252,gAAAAABj7UmK9clM1mdJSeDzk0h6btmNGfkQG3Fjjf7hQNsiOTKdsdPDEe4RzhdiKX0di2-gHJn12JfhtyE9dArYIikszBuwlgG6oYMEnZCQTIf_BjAjLVVf8yLiOajSUuc4Sdow-gYC3k-OKusbt9sy9-Esb5GSPg==,gAAAAABj7UmKm8D5EcBnEe8NYQzYD2DFAHFjkc3zDn6MuGGJVRW41un1vMnVFKvw8Dy8vrZxX-3fmVDuAzQj35pqMBE9dmPkXw==,gAAAAABj7UmKKKBPEjwI9_n0eZCM98yDe6i-H_QBX4YXg-1tf0QBBExsejSDqMTN1eyhsoxZultQaJsAlhWndxMtGyj71Z5mU6Souo4-hmcM5GZTVb8-ZhcnOtMkGkDnNbQdSDC9xWCynKkvd8tDmAM_KqLSh1MDtTLgMrwXHPFCOYwsQcmXrbg=,1,1,67183252,2022-08-14 15:16:35,2022-08-14 21:16:35,246,0,6,5.898888889,1,0.7832148,,0,0.7557805613,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKuHEHIfYsI0mJ9ZDQwgvChVVmPLubCTGt9wCAoeAK0MUxHivnxx53Qy3u27WSWQdDtZ7hoYHDi5uY2D4XxoBNWWx64WlzKB4_KLck7Yc-xBc=,2022-08-15 02:16:11+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlosZarattini', 'id': '45473463'}]}",gAAAAABj7UmKna_9yLmQd7Gwnru7OquEqpkjfp6mAL_wihUDEvx9wpMfaU7bNL01YVKzLMbf5OoP_QAaZtFG3TRKTqJPnsZvE_uRpcNTaQGXyxqUuoNRcHw=,@IvanValente Chupa escroto https://t.co/z2rvbteWfT,112498734,gAAAAABj7UmKjsf5VzuEN1u8oaZp9vTIT3Ao38cl8AAhipeq0K2-dqgzXn3N1ndpBXSaTfskQ89y6mr7NGKb6dQG3i0GbNu6kQ==,gAAAAABj7UmKT8h9Q_MnrZkiT2kvN38zhmc7WIYNokaN5FjL8HJZ1nLtpVcHvqj2SoNlbPEO1VMQeZnourUKqKu3zqlL9n-XxQ==,gAAAAABj7UmKO5fCilZNeHTRhhaWleQQrFaHoDBEWsOsNbNlJ12oF85Fif51qZk-5UQccSyiIHETQZOp1c0vR78aMIQk4WoXbnWY4TURRxjT6LR2KsBgouicGSbQMvub_FhH8ItdqAobNqhftMvOvw6bodYE7hIntQ==,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.74940306,,0,0.7620941676,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK6O_mV3579pFr7HURM0XVUUlhyolPSHZvlpq63xI8bABpHP5oCbqjiwMHzMLpFVn9gdaGGt5rS7P8Zv_6ZPvXL10x_oX3aVryCWUsk6Sudqs=,2022-08-15 15:17:50+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'marcofeliciano', 'id': '35805725'}]}",gAAAAABj7UmKAkteBRhQIZtCLC_aFN0K_ib6FtcN6l978N78-M9OKMaWXwdmpVVqiZwUXQBN9eY3m8ykkDZQ0XS3u5GUjH0DMA==,@IvanValente Você é defensor de terrorista. Não vem com essa comunista descarado!,112498734,gAAAAABj7UmKUBl-gmOucLzJSNtuYjPrxr3qnD7mOUmrDlDg9yAXrQEDDxa3LpxgNq6H82GyDEUmdVooLZzXdk16e2GIJtMrw5FuNr_w3k-KYT8lnWvywd0=,gAAAAABj7UmKHDT4ZMaKf-HL4o4y5pHS-WLz76Xbi7QsE7s6tsUmcSEyVIlbuFIjFr459vUHbJ2-EusZYdc0kscym6ELMJYYRA==,gAAAAABj7UmKB98IBoj4U-VWulLGSoLBtI3FYcMEArqEs-lj5y-Ddl8zHmucwPYCiqqvuT9AQtdlXLrqcBrrOcYUCVF3sc4unjUydo9neMrA5u9A46jTd4nLwIM8Kg1noMWCObIq1kSWh_iWPfNVAueBrKadV0VcoRiihAkALTfi6uwOmMd4JbM=,1,1,112498734,2022-08-15 03:19:14,2022-08-15 09:19:14,349,0,6,5.991388889,1,0.7625934,,0,0.7627106761,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKmrcYRTA225rvibxwG61QL6WTb4o4mrDne-T1ORMlvx1n6fWxMRktbhlWcIOayQ3mlqe0hApoJgsYCFde3zunUqTGCrtevxaEx8lwU0teVwg=,2022-08-15 09:24:48+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'BolsonaroSP', 'id': '74756085'}, {'start': 13, 'end': 29, 'username': 'profpaulamarisa', 'id': '75058892'}, {'start': 30, 'end': 45, 'username': 'JoseMedeirosMT', 'id': '157226645'}, {'start': 46, 'end': 60, 'username': 'Eugenia_Assis', 'id': '70461537'}, {'start': 61, 'end': 73, 'username': 'MLauraAssis', 'id': '70530334'}, {'start': 74, 'end': 90, 'username': 'laderechadiario', 'id': '1169664359628509184'}, {'start': 91, 'end': 107, 'username': 'giovannilarosa0', 'id': '2712713382'}, {'start': 108, 'end': 121, 'username': 'segregustavo', 'id': '149288563'}]}",gAAAAABj7UmKQBoU3-lV5IQ-0bkkO6kecD4ZrN25kjSGT1SspdGMCRD9Ks0k-YIHLbGjO3pf64Qp91cyiIjEKY9JlIwOxeE6osRqz6AFQzMY685APk6TyVQ=,@joicehasselmann Vc deve comer um prato de bosta todo dia só pode,116519514,gAAAAABj7UmKRROOGbcQLninWnrgrvQNDJmxXw4Iab9HdhLsZHFlTWp1SG6DFCJC14xVMStzRdf3QkrmXWr7-4Q_Xkz87Mjo4w==,gAAAAABj7UmK4bOPqmAbUQdqoS-O9-ZJC4JuP-KmI9pkiI_oIpgvbGr8-TXF9k2ST1y1cEe7lJrWiGwcOSxfNdE4frB34kmntQ==,gAAAAABj7UmKQFFLFRtKYjJle0vUpveoq8HtOItcI0kU7FB8cdfwqF-X-zG4LlLy2QXKVv5hSVyJVZmlTy3mGlduxUDhe1hCMtJpE3oqYBUnOJ3skT3qlPtU-P1Fszq3UHGVHccsMuR-ZOUu0yeEHkSR3Zt-xwHfesbf2Kp2ppZ_OfiAc3FEwRE=,1,1,116519514,2022-08-15 09:18:58,2022-08-15 15:18:58,844,0,6,3.916388889,1.532023548,0.78891355,,0,0.7704090594,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKWcCm3wsnbCT5asVhLSv7taVRramLIOPYgNWNYfYv6Wt7C2o9MTkHlsOn7-SzYABBP2jUaGisd6G6CVY6TeDkZE2rRbh0Ds6HNQRAfCutshc=,2022-08-15 16:30:28+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CamargoDireita', 'id': '1489189886670381056'}]}",gAAAAABj7UmKpQGiwXgey75luCYqsfcsoQJrjTDr9wgxd1YdaOPKFdaFbWiGoVEfOL48TBpON4ZHHSLDoIeVAhKudwOHk4xEIWfhPRKfZBOD7JVQvlMUlzA=,@77_frota E o teus parças nhonho e carcinha pretada?,1.33E+18,gAAAAABj7UmKX8LjqdK1Fvx1IyFSROI2yw2ByKDC_uzuC69Nbn5Ub7oI6rPx85v2Vk4zz6IZPh7QjwCQvw6XFWFiD8oiri5EgQ==,gAAAAABj7UmKYLDgPZS5BqwnsS-n1jcyKqkLCc6A8c8td8Aq89VqpAIPpAKlX77gP6gnofiGVFdQTpJKuHsmpPp7QvKMg2gCSw==,gAAAAABj7UmKdajwX3FKMYe-IKdlyWlV-MSKYCaUighopcYgpRUs5aC8vmcJHsKkZCBzFjtTa-hUZg6XppbOHWUfdo-Pkkykli05RsfjdUGWSupzyStQQEj3Tb-5EN-xdF3P-uzsB3RwYygy-N68mUfSgXGDCF3Q2w==,1,1,1330082400299339776,2022-08-15 15:15:13,2022-08-15 21:15:13,67,0,6,5.909722222,1,0.73561114,2022-08-15 21:00:00,0,0.7706887741,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK3GITm8w6vpDLaqdJH9jIPc13Pf4nY0agj_kz1XBbntUX4V9PDbH98hR0_4N1j85O1gWwvR4s_SxK4KDLZ2aBvfMCpsyIyKoiDp7Jfk9aSOc=,2022-08-15 20:53:31+00:00,"{'mentions': [{'start': 0, 'end': 14, 'username': 'dep_padrejoao', 'id': '113885149'}, {'start': 15, 'end': 29, 'username': 'ThiagoResiste', 'id': '1270774020808626176'}]}",gAAAAABj7UmK6P7e-Z2nGijYWMDQiTGstQppWL_mUV3Z_gz4mRLjNzCzAlwv68pj84-0o8gjg2xNgAZZxRyo1SjBy85ND6qUHw==,@natbonavides L de Ladrão!,203332874,gAAAAABj7UmKMJbUvm1ooz4jFMMqHzXnUGHGz7KaNv97a1LwINyQyaqoxfSFzW4hlGaqfmOj-V1g_KVPIjXkNXM8pw1T75LW5wF5QQsKPwZ2c64QAfh4Jfg=,gAAAAABj7UmKXsiEERGMxHXrGDVU6qobramxr_L292ZnmXMcVCs-QjsTrQBSkgouxYFd83EbxClpEIPKuGTtucK8rEIHmK_EqA==,gAAAAABj7UmK_yOrZH9G4-Sa0HNkdY21CkaUE1PT8HcTDWhAGYnOEZbcNYcnkuIvClouQHLg0sclAw9elj-c9CQeXammm9G_31J5MdVvP0wGa4N_80N2DqStZdRjkrFK5OtcMOPtU_2na-9i90n3eIJYPa1-4Zf9TA==,1,1,203332874,2022-08-15 09:12:25,2022-08-15 15:12:25,84,0,6,5.923611111,1,0.6611188,,0,0.7753460333,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKFy0r7b5NldjMKdoyS9X2nQM_WWFMm6-jZvN_zbFEpLNZ8zLOdyXI7uCtEqSIy3HbDnE4WEaLJn8G-N8uVVLMXD1VyK4LsMab7FX_tSrrq0k=,2022-08-15 22:22:00+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmKI2Za8wG2XWUHV2vKyJlQrgFDIOMr-Wf7VEaVYITN5qStkuF5ZpQ-Pa4ITwKnSG6qWmjGtTW6BoQ5Nl2YvYrpd0AtK4FpPPInIRunNvak3jI=,"@CoronelTadeu Palhaçada 
Tinha que esta preso",907301328988332033,gAAAAABj7UmKBljvSi_mz3nyX6mMmha-JxSIsVu49w2atRhpqSpATO76b3t8G-0R39rWZ5ruepbZ0Lh9VCZCJhMwvOcN_Kv98g==,gAAAAABj7UmKVh-v2jbe8LxEI9wse4UvfTedyvwywfp4PYSGzYZnbZi4wC0iYVhlTeee6CMmMDei7Zj61OR_uHmgpu-kY_yZtQ==,gAAAAABj7UmK_pAJ20QzGgkcApoKjsfYWJ_ZFJf2GKc3c-mDuI6TKvEZKRCd2k3Bz8ShTKvpcbNzHEAUYePDMN3z3pGZ6LQNOXm-nIonC570eMhNbxtRnMKtLEpllmf-C2jvFikgHGEM1OZAo6aXrCP342o46EcdP2WhycH1-uW9KQm4E-rET1M=,1,1,907301328988332033,2022-08-15 09:07:46,2022-08-15 15:07:46,57,0,6,5.89,1,0.65309817,,1,0.7761756975,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKC2Rgi2t4PmmSMNTcIoqmIKBATpXwdxgomdHwL20_dHKbNWSb4tQ-37ckS269bwTZODXJKCmx4Aq0g7qF045amHEIghg6jzF-SJFPmepDZfY=,2022-08-15 00:39:05+00:00,"{'mentions': [{'start': 0, 'end': 15, 'username': 'carlossampaio_', 'id': '144936947'}]}",gAAAAABj7UmKUmn5xuqhx0InlbSCDwv6G95D721vqrh4zej-sBvqB02eQ3ojZPNokituhLo81J3L8f5miWif2F5oDXZ1m12i2ipFMPSDSoFWByXCW05rRVs=,"@CarlaZambelli38 Haaa, vai tomar no nesse Koozaum ! O povo tá fudido sem dinheiro, c@ralho!! 
Vai no mercado, sua cretin@",9.75E+17,gAAAAABj7UmKKsB24o6cbRIyrptAyst3OrVjLz8ydSpAVziLcuaVLOOg68Hz87CQ93R8OqXeZSDQ-QwnjA69xJh3xEzQNSNRGZTZYFFkVCOsUh-TDMmyv7o=,gAAAAABj7UmKzYOK3s5YxeY8r4TD7BgjiWufMBnfahKk9p9TSa1fsu-jMbMdTyHmV--At9Mm9kf5ZvMDrkxms-G9oiPI9lDscw==,gAAAAABj7UmKoiBgL7VieG39TZgYPSdEW7kTOyj_K5fAfs-JOyijaKMr9KQHcrRPBYnoWSDbCl83QuNGjBzg5_v3j_xsskb6EQrWwvilynaxyIIYHnvGSLNc3WsLANpnMn2e_l5rd8tUfVw0AeZEp2thfs9hF4A2PA==,1,1,975127727501185025,2022-08-15 09:02:59,2022-08-15 15:02:59,846,1,6,3.67,1.634877384,0.7843901,,0,0.7793675455,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKDQNwXgPL0B34pq6GpBhCTdLNxO3-Rm3uOaEjivZz7MLfmsqozQRBeouy52YdXHmjdMnYrUJdf77dg5uoKv3iQBW60bVzIK5pmL69u8CDHgU=,2022-08-15 05:33:47+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmKbl0PKJnBuPHQICHKA20kzA3iMQAGRwz1OqhPKi1cL11LHsErAHnPs1UpXCrN80eaERhtGazYG06kJI6hhXTj9dfMo_Hiy5Kydpe2jePiMWM=,"@77_frota Seu lixo, seu bosta !",1.33E+18,gAAAAABj7UmKo-mj8x0ecwFcmEOpgMZvshwmOekeQus2xps-v5Am2zvEDSJh9u9TD4Vza4_LFETSuM2Yk18cAA3MIPNfin4atRz-JayOTb6N2e3TsNrtL6U=,gAAAAABj7UmKE_0GfUMsGOOEXQd-X8cNZ-rpO4rhR2LrDKUcZNLBy5Q-kz_j6kQcivquh1ZApBXZnypjSm0-pk5tQkIE0sbduw==,gAAAAABj7UmK5pgsEgHvU2DEuPPUjslyuTlFvDl-YSMeRMUwcM0wIfW_nccqlOoeIBCSUhalYoYsDfx4psaj_II6cti9mByQbnpUKcocJ5iu3ola_I_JGJBdvANKvce1JBX8K9PFwMgxkXekSbr2D4PFBUc2Fu3fvJY-PHuTFRHGjykolcIs-lY=,1,1,1330082400299339776,2022-08-14 15:01:10,2022-08-14 21:01:10,127,0,6,5.656944444,1,0.8390954,,0,0.7876508038,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK80ciVfDET9W7Q5Ds9VE3XkP_VggrzEsFB5RoMytlgcPO15klLqrQrxwrDL6jmp5REzvEVA7256v8mERg3dVDb79mYUcxmlUvfoqPEsmERVc=,2022-08-15 21:00:37+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'WilliamJacob', 'id': '50313495'}]}",gAAAAABj7UmKJC8QeV1ckGx4uxDEOboB922XyWytJ4T57MJVeLSqVjeo9JKg4beGiIPHNU5BAtjs2FBrAmG49hSWemeb7FhUdw==,@marcofeliciano Babaca !!Fariseu,35805725,gAAAAABj7UmKmhsXK7R8OFDteKzJrldjhfYHYsR7Dd9btsoKVcjPn1TYsfALwvpqNiReQn3PtbCK-QGllHWgSj7ywjy3rmKGew==,gAAAAABj7UmKNcVhY9cmuHHNbT_D0bFHWpeKdWXMEAXO0V1tkAVVmz5tsu38Zc193zgzEZ0LGKNOP2PZLcADYcN8yhI4_SwSXQ==,gAAAAABj7UmKeK0_8fnHrgFBNn3e8lW1_Dos9nwukKecbvZA4IJqcoCv-0UZSVzoSiAtd7jD5cfT6BlkI5jFjIrKlyvQXOiM8uujdcNd63VBWraOFM1oOxAuZI5NWZ0A6RbOTYvCAdQ-JluCAPmpfibkGjvOsBJa_1CgI9VuTJ1-HNRqqJB0r9U=,1,1,35805725,2022-08-14 21:01:45,2022-08-15 03:01:45,351,0,6,5.9525,1,0.8241964,,0,0.7980084876,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKA-06hdhkij3OWyg6zsyoZQ734ZOUew9Qhl0CZKNAlWCOQAcD_TLt-ePYAjEsKBke1caU3JODl3JSYp5i3StTDA7EKO4Koin9WlEf31Qy32k=,2022-08-15 20:21:44+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmK1kwOzYU7-KtjK51YxFlNrvNa55E-c2paszQ_Sym08Erfd6drQdwMppjq6s-_5W9xQRAqbK1SEXWjcQ4aM2EG85hxS9Y-IjXJErntRGaqJT4=,@GuilhermeBoulos Esse Guilherme boulos é um vagabundo,7.62E+17,gAAAAABj7UmKjBBNskMLTUwNA7HUDTg_bdfrmzQ39rtcYxu_1y_5VMB9I7DQw8LOQKL8PLLnJhjZZqsKRpB-ofpmreGb8TI5dHMUUxsedjdoPgv89fiOqpc=,gAAAAABj7UmKAHCWwQITwfH-OnZIkPSNdaSDDstdvzDmJQD34XPtNXfKMBlVyYRHoZoDpcXpYh6wGzYJSUMcca0FFeWs0MwHEQ==,gAAAAABj7UmKT6hjUxG0YqCvvoluzgwZeNw36XNXNFQB-1cH-I6WQ0GNcIpra62iE5YetfSe5TgWCrYW99adPQjqVJle8y-tfTPn9G0FOdPM0Bne8eFNFT5THV_74iW8wSRL62nb06IJhK-WKRz4KfBqKPVgCkscRp3HT3sTLZh5V2nxhQx22HA=,1,1,762402774260875265,2022-08-14 21:03:10,2022-08-15 03:03:10,545,0,6,5.918055556,1,0.8401915,,0,0.7983431157,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKNwDJkDw35hbp0VFim8-fgyfs6nCn50fQ1HdipdaSf1c2_8vXGo8pVhGIrVRh1UzyIL976rYNVFyFInyg92r-9fKaEXeK-h8wbmWTi596rM8=,2022-08-15 12:46:59+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlosZarattini', 'id': '45473463'}]}",gAAAAABj7UmK3K_-TJU-MrRQ1MU07LSQ-qnQB41THsh6uDDdU7_VIHG9dRNl6l4rCQUmhqV7BXV5kNA2ViYN73RMWm5KRsnhn6SMAVZyJPK5xEZo_lF_23c=,@IvanValente Vai tomar seu remédio velho gaga!,112498734,gAAAAABj7UmK5w036QbG3mlnypv3lfibGstFfBPG2b-Z1b9fjBv70uTQli-693LQw8VWpLgPhcYXKzPjsX6_B7HHK25rp86l0g==,gAAAAABj7UmKHd73PqPNwWxIXbnIle0EVXIV5Gxv_mQ9iCK2kLB6mqjCR3rUwm4-sfiC8x0jFaK6COLmV7_QvYR5rjmfzfWTwg==,gAAAAABj7UmKFmGFoVApOVX-C2iwuxAFj0My_lYzssyZadY8LWP5sq49QVVcp8nzKFzfJKavMSgik8A4NngjGTCCZaVD-JVBgTafD4atEX4iw2fyY2d3cTcCHalpcG14JOIuOsRAhaxavmUEFBgs2XuMQ7J1AjnmRA==,1,1,112498734,2022-08-15 15:13:34,2022-08-15 21:13:34,841,1,6,4.636666667,1.29403307,0.9349922,2022-08-15 21:00:00,0,0.8197605323,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK-RAPRmbMZHoGFr0lrSeMPQv5aY_pJhzpRWByAlJR-HzJfj_wexpMpfzBbKQzG2XuS29R0fZtkfyd7sOanZSicXYciYeTFrBy5UZskejX6PQ=,2022-08-15 16:22:30+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}, {'start': 17, 'end': 31, 'username': 'jairbolsonaro', 'id': '128372940'}, {'start': 32, 'end': 41, 'username': 'TSEjusbr', 'id': '75270377'}, {'start': 42, 'end': 52, 'username': 'pt_brasil', 'id': '78140313'}, {'start': 53, 'end': 60, 'username': 'gleisi', 'id': '31139434'}, {'start': 61, 'end': 77, 'username': 'AndreJanonesAdv', 'id': '1198004545'}]}",gAAAAABj7UmKThZF4ifR2c05-1XFrqWPOuF110BRdtjk6zU7EAkQbFvF42n9c8Z0eRvKSGpbDrTiq_qlkr8ylhQ0MezD45eVZA==,@carteiroreaca Varíola das gazelas!🤣🤣🤣,2797010717,gAAAAABj7UmKPW3NgZy_SWBjNaVg08oPDif-80IyeunslYKGxRwE9uVtGFmHFDAQHgQFk5OOg8PfIwUOrJhqKfgdiNiAnUhJDQ==,gAAAAABj7UmKqtTripVMeQJKibh01q5-y1Nnvd0-wWyEcRZ6eRDL3BSrZm8GIrflAhIe1_sdxUJcKSsKAevlhLNntp5R63e0Qg==,gAAAAABj7UmKS8t_5UcKefMMAlZUZRQVvBlnc1WmTkRMUjR0DA1IvmGM1AWd9SJ1gjWViiWlZyIAzu-moJRFiKLocCWLeKqlUbU7oMhjcctTAPl4ctCt6l_ta5UmYaI6qPXp4sNPQWsfpyM8NCo_-2-E9uV0UgYS4g==,1,1,2797010717,2022-08-14 21:06:57,2022-08-15 03:06:57,233,0,6,5.859166667,1,0.7603498,,1,0.841789735,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKnmxvjhLq0vt1ihQKrNis1BtCLK8ouxqplv2LFfWp9GKTAoH5YNKzFm-xEPsW8Nz8tTLCcLMFw4T10D-25WStlnKFhn0vJ0TcscUAZy9dU5Q=,2022-08-15 15:26:51+00:00,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlaZambelli38', 'id': '975127727501185025'}]}",gAAAAABj7UmKf74wsp9ooAZELOOKcTCBqdM3VjIcEjZxG6VWlRUrNrc5hc-d8xfUSXzqixMlqBJ-ZDIKUlFyxxJs_eGgdBhGaMcpkyTlKEPA1ZJHOT89dEs=,"@IvanValente Kkkkkk como mente, exponho aqui as  verdades,Michele fala e honra as mulheres, Janjão fala e doe os ouvidos, sendo assim ELA FOI PROIBIDA DE FALAR,isso além de desprezo é uma humilhação pra mulher,e outra luladrão nunca distribuiu absorvente,e mulher sempre tem o seu na bolsa https://t.co/FYDloWMeax",112498734,gAAAAABj7UmKukmE257ZdOVx08ib9mH_HW2ivzHjUogjgHn1BmC1Wjgk9s9XM326_XJpbDv8-XxJOEKafa83xDv10WmBz2y_8g==,gAAAAABj7UmK8piAt3z4vnAgO9i9LMehADPMKTKgNvO2D55pjkeVjUEO8qQMhypUiJZ58Y6Q4BSQ1sNJEJ9pGHjBN1C8QSCVTw==,gAAAAABj7UmK0Ti5_KFduowyyHMtxxf6d1UOtzcsHMI5_VWfj4TD-wzCdtqFpssOCHGqlCDw2dxctGNH6qnpcsRGKp9lDR6dqedvnbOgHn8LCdsSAZerzS9DYGiKfbCJxf_cyjsrJTqeQZ0pwYtaWZ5mR92VlOCrFw==,1,1,112498734,2022-08-14 15:15:33,2022-08-14 21:15:33,847,1,6,4.675277778,1.283346206,0.70709354,,0,0.84992086,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmK_sqgY3Kw0Uf0juF2ic3PqBVUot4ZCZnpneNaHziAYNoa8Mz8VqQJnGo-xJQ07v7qvAkatOEa9L882PHsOltx9Tkx22vwEVKJB3tJ6ixbA2s=,2022-08-15 12:10:50+00:00,"{'mentions': [{'start': 0, 'end': 12, 'username': 'IvanValente', 'id': '112498734'}]}",gAAAAABj7UmK4j97pW2liKl6W6DFYp6T_1nZJXmT74BNKqTkZ7hg0DewpmWzqSFBE286ifQyb3V6jXAq-roeNT_zcJTuNC6MTg==,@AndreJanonesAdv @LulaOficial Ora ora ora se nao é o adorador de pilantra q nao faz outra coisa a nao ser ficar enchendo o saco,1198004545,gAAAAABj7UmKI8ZdlJiNydsyxN_Jlh1ltsFJw19Lr6JAocGqzNIBphJFySQPhzYppWWxbHWVmkVNPLSsRqF1HEFhGEprfyQehQ==,gAAAAABj7UmKYWnSGulXSHV1dHanmsOP-aX1cMLFxYiOy2L8Yf-ZRhAT0Gcp4mscRjDlOgccKiCyPNdA_ZxGP0reyGwo9oNeZA==,gAAAAABj7UmKfDxZNKK4mRcReVEmOciobTr9hN6OV-uJe4MNu2Sd44na8gUbIpAsbXb3uOZmKF_awbb8ZCNypjBqoIYFlfYK7M0PP-HskldT2irXLvmmeIEQwJLPtt-raU471Rfi6jMUnITlwbs6QZD8OO7Eur6SmiUK0wd0ksBm_0FKzlKzyAU=,2,1,1198004545,2022-08-14 21:03:37,2022-08-15 03:03:37,848,0,6,2.697777778,2.224052718,0.64548767,,0,0.8535710802,../dados/processados/tweets_classificados_por_objeto_anotados.csv
gAAAAABj7UmKRlfI7322Wp40sgviKhAHETjXsvyKUnHTcQH6soOgqrEiAfr03ChA0ilhoQvRUOKfeGuckip9u0IysHzm-9gFFM7qHNtvp9ovlK4cNqxFq8E=,2022-08-15 11:39:39+00:00,"{'mentions': [{'start': 0, 'end': 13, 'username': 'fernandapsol', 'id': '57044549'}]}",gAAAAABj7UmKSblwUdhsx4fUR-BTtn34eDXIALQCHTCQspwTO94CGvBCtmowLwY8cnDW6yKeXmDv1787vGAQwfi0aaNFTrLi_g==,@GuilhermeBoulos Sai daí vagabundo safado! https://t.co/rtPgJl7i3T,7.62E+17,gAAAAABj7UmKrFXNsa_qB0qB-1LlNOcNIvvS9SU6b5051deLfTpAh31qgXawmyiejHhRLECZXfDOKe18vYYC4q4UNOtIFSMtsw==,gAAAAABj7UmKXnt9gVvN2epvVfAGHQlX8SW-Azm4ppbKC5AwdBpKJk5RtxwIH6qy3T5h5SMBe7oxshx0okark6Rt6pIsXDRWnw==,gAAAAABj7UmKy4-2GhnA7rZzz386A2exu2zkDt9DLMiMSfTAvyqh7eKT42fIbjeKpog9OzhZjTs_0BflEPOvsNoeCSq27ZR2k8XLlsTrZVxIhCsw4VawRq0Ix_EopVBxCpEUTkWhfijz9qG_FSUaew8iZ-W_46PmyMsVh23CoZH55HutH7vyQU8=,1,1,762402774260875265,2022-08-14 21:03:10,2022-08-15 03:03:10,545,0,6,5.918055556,1,0.9004678,,0,0.8536105158,../dados/processados/tweets_classificados_por_objeto_anotados.csv
